state;year;distid;schoolid;distname;schoolname;ncesdistid;ncesid;ncesenroll;gradespan;level;enroll_raw_AZ;enrollmetric;pp_stloc_raw_AZ;pp_fed_raw_AZ;pp_total_raw_AZ;schoolstloc_raw_AZ;schoolfed_raw_AZ;schooltot_raw_AZ;countenroll;noaudit;nositecen;adfinvars;distflex;ppperfed_raw_AZ;ppperstloc_raw_AZ;ppnonperfed_raw_AZ;ppnonperstloc_raw_AZ;pppersonnel_raw_AZ;ppnonpersonnel_raw_AZ;flag_NERDS
AZ;2018-2019;4279;5364;Roosevelt Elementary District;Percy L Julian School;0407080;040708000599;339; 04-08;3;339;October Count Day;7932,788571;1745,33611;9678,124681;2689215,326;591668,9413;3280884,267;1;1;1;1;0;1062,209793;6235,778864;683,1263173;1697,009707;7297,988656;2380,136025;0
AZ;2018-2019;4279;5380;Roosevelt Elementary District;Southwest Elementary School;0407080;040708001325;580; PK-08;3;580;October Count Day;8002,521082;1941,469778;9943,99086;4641462,228;1126052,471;5767514,699;1;1;1;1;0;1318,310154;6300,907436;623,1596241;1701,613647;7619,21759;2324,773271;0
AZ;2018-2019;4279;5365;Roosevelt Elementary District;Sunland Elementary School;0407080;040708000609;582; PK-08;3;582;October Count Day;7927,155051;1584,948805;9512,103856;4613604,24;922440,2045;5536044,444;1;1;1;1;0;1005,960951;6184,994357;578,9878543;1742,160694;7190,955308;2321,148549;0
AZ;2018-2019;4279;5372;Roosevelt Elementary District;T G Barr School;0407080;040708000582;467; PK-08;3;467;October Count Day;9620,120859;2754,764755;12374,88561;4492596,441;1286475,141;5779071,582;1;1;1;1;0;2069,285858;7867,529268;685,4788966;1752,591591;9936,815127;2438,070487;0
AZ;2018-2019;4279;5373;Roosevelt Elementary District;V H Lassen Elementary School;0407080;040708000593;385; PK-08;3;385;October Count Day;8310,381527;1680,790291;9991,171817;3199496,888;647104,2619;3846601,15;1;1;1;1;0;1076,251135;6598,852975;604,5391551;1711,528552;7675,104111;2316,067707;0
AZ;2018-2019;4279;5367;Roosevelt Elementary District;Valley View School;0407080;040708001100;581; PK-08;3;581;October Count Day;8761,809208;1992,454634;10754,26384;5090611,15;1157616,142;6248227,292;1;1;1;1;0;1302,749295;7015,064013;689,7053396;1746,745194;8317,813308;2436,450534;0
AZ;2018-2019;87399;87400;Rosefield Charter Elementary School, Inc.;Imagine Rosefield;0400424;040042402526;753; KG-05;2;753;October Count Day;7757,97142;478,4672003;8236,43862;5841752,479;360285,8018;6202038,281;1;1;1;1;0;470,9645205;4362,869588;7,502679719;3395,101832;4833,834109;3402,604512;0
AZ;2018-2019;4155;4719;Round Valley Unified District;Round Valley Elementary School;0407130;040713001484;519; PK-04;2;519;October Count Day;7653,858438;912,3005574;8566,158995;3972352,529;473483,9893;4445836,519;1;1;1;1;0;614,896869;6115,370408;297,4036884;1538,48803;6730,267277;1835,891718;0
AZ;2018-2019;4155;4721;Round Valley Unified District;Round Valley High School;0407130;040713001044;366; 09-12;4;366;October Count Day;11294,84329;824,7576753;12119,60096;4133912,644;301861,3092;4435773,953;1;1;1;1;0;431,6387641;7917,9938;393,1189112;3376,849489;8349,632564;3769,9684;0
AZ;2018-2019;4155;4720;Round Valley Unified District;Round Valley Middle School;0407130;040713000617;413; 05-08;3;414;October Count Day;7322,228497;754,8192835;8077,04778;3031402,598;312495,1834;3343897,781;1;1;1;1;0;404,3420199;5358,879361;350,4772636;1963,349135;5763,221381;2313,826399;0
AZ;2018-2019;4155;92686;Round Valley Unified District;White Mountain Academy;0407130;040713003442;16; 09-12;4;16;October Count Day;2377,19846;352,1908723;2729,389332;38035,17536;5635,053957;43670,22932;1;1;1;1;0;162,7343891;1364,470747;189,4564833;1012,727713;1527,205136;1202,184196;1
AZ;2018-2019;81033;90825;RSD Charter School, Inc.;RSD High School;0400656;040065603223;127; 09-12;4;127;October Count Day;7682,845663;1812,467251;9495,312914;975721,3992;230183,3409;1205904,74;1;1;1;1;0;1812,467251;3063,930609;0;4618,915054;4876,39786;4618,915054;0
AZ;2018-2019;4449;5943;Sacaton Elementary District;Sacaton Elementary;0407200;040720000621;400; PK-05;2;400;October Count Day;9384,894083;9810,705233;19195,59932;3753957,633;3924282,093;7678239,726;1;1;1;1;0;8069,29599;7030,143173;1741,409244;2354,750909;15099,43916;4096,160153;1
AZ;2018-2019;4449;5944;Sacaton Elementary District;Sacaton Middle School;0407200;040720001176;240; 05-08;3;240;October Count Day;9322,708832;9264,079714;18586,78855;2237450,12;2223379,131;4460829,251;1;1;1;1;0;7394,240051;7350,310393;1869,839663;1972,398439;14744,55044;3842,238102;1
AZ;2018-2019;4254;5192;Saddle Mountain Unified School District;Ruth Fisher Elementary School;0407170;040717000620;747; PK-12;4;747;October Count Day;8945,247355;725,1215597;9670,368915;6682099,774;541665,8051;7223765,58;1;1;1;1;0;446,9039878;6702,758563;278,217572;2242,488792;7149,662551;2520,706364;0
AZ;2018-2019;4254;89596;Saddle Mountain Unified School District;Tartesso Elementary School;0407170;040717002812;662; KG-05;2;662;October Count Day;7749,856539;394,1700636;8144,026602;5130405,029;260940,5821;5391345,611;1;1;1;1;0;230,0953646;5811,383142;164,074699;1938,473397;6041,478506;2102,548096;0
AZ;2018-2019;4254;85819;Saddle Mountain Unified School District;Tonopah Valley High School;0407170;040717002483;566; 08-12;4;566;October Count Day;8455,504325;369,3443708;8824,848696;4785815,448;209048,9139;4994864,362;1;1;1;1;0;127,8736137;6028,429119;241,4707572;2427,075206;6156,302733;2668,545963;0
AZ;2018-2019;4218;4881;Safford Unified District;Dorothy Stinson School;0407240;040724000623;690; PK-06;2;690;October Count Day;4112,675668;266,1142217;4378,78989;2837746,211;183618,813;3021365,024;1;1;1;1;0;253,6114899;3924,164048;12,50273181;188,5116203;4177,775537;201,0143522;1
AZ;2018-2019;4218;216045;Safford Unified District;Henry Dunkerson Pathways Academy;0407240;040724003507;42; 09-12;4;42;October Count Day;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;1
AZ;2018-2019;4218;4882;Safford Unified District;Lafe Nelson School;0407240;040724001030;519; KG-06;2;519;October Count Day;4697,235245;278,7025199;4975,937765;2437865,092;144646,6078;2582511,7;1;1;1;1;0;265,6163349;4403,706063;13,08618497;293,5291817;4669,322398;306,6153667;1
AZ;2018-2019;4218;4885;Safford Unified District;Mt Graham High School;0407240;040724000527;68; 09-12;4;68;October Count Day;13609,29277;0;13609,29277;925431,9085;0;925431,9085;1;1;1;1;0;0;11484,31983;0;2124,972938;11484,31983;2124,972938;0
AZ;2018-2019;4218;79780;Safford Unified District;Ruth Powell Elementary School;0407240;040724002267;481; KG-06;2;481;October Count Day;4068,853718;279,2747235;4348,128442;1957118,638;134331,142;2091449,781;1;1;1;1;0;265,5477557;3855,818163;13,72696781;213,0355549;4121,365919;226,7625227;1
AZ;2018-2019;4218;4884;Safford Unified District;Safford High School;0407240;040724000624;802; 09-12;4;802;October Count Day;5900,413467;136,8132519;6037,226719;4732131,601;109724,228;4841855,829;1;1;1;1;0;59,49351234;4992,994403;77,31973955;907,4190644;5052,487915;984,7388039;0
AZ;2018-2019;4218;4883;Safford Unified District;Safford Middle School;0407240;040724001029;463; 07-08;3;463;October Count Day;5260,291954;268,0528933;5528,344847;2435515,175;124108,4896;2559623,664;1;1;1;1;0;263,4500568;4800,077683;4,602836492;460,2142706;5063,52774;464,8171071;1
AZ;2018-2019;89414;89415;Sage Academy, Inc.;Sage Academy;0400748;040074802870;152; KG-08;3;152;October Count Day;11163,08881;967,2532092;12130,34202;1696789,499;147022,4878;1843811,987;1;1;1;1;0;369,5319092;5107,134552;597,7212999;6055,954258;5476,666461;6653,675558;0
AZ;2018-2019;4411;88387;Sahuarita Unified District;Anza Trail;0407300;040730002818;1303; KG-08;3;1303;October Count Day;7802,86462;55,6128099;7858,47743;10167132,6;72463,4913;10239596,09;1;1;1;1;0;44,29055163;6187,63967;11,32225827;1615,22495;6231,930222;1626,547208;0
AZ;2018-2019;4411;91338;Sahuarita Unified District;Copper View Elementary School;0407300;040730003339;719; PK-05;2;720;October Count Day;9409,785866;171,8132861;9581,599152;6775045,823;123705,566;6898751,389;1;1;1;1;0;160,4910278;7747,953598;11,32225827;1661,832268;7908,444626;1673,154526;0
AZ;2018-2019;4411;5843;Sahuarita Unified District;Sahuarita High School;0407300;040730000626;1023; 09-12;4;1023;October Count Day;8518,43143;334,9949539;8853,426384;8714355,353;342699,8378;9057055,191;1;1;1;1;0;303,0564007;6567,932508;31,93855324;1950,498921;6870,988909;1982,437475;0
AZ;2018-2019;4411;79014;Sahuarita Unified District;Sahuarita Intermediate School;0407300;040730002196;455; 03-05;2;455;October Count Day;11332,54002;678,6339509;12011,17397;5156305,708;308778,4476;5465084,155;1;1;1;1;0;647,9081275;6583,414238;30,72582334;4749,125779;7231,322365;4779,851603;0
AZ;2018-2019;4411;5842;Sahuarita Unified District;Sahuarita Middle School;0407300;040730000627;829; 06-08;3;829;October Count Day;7604,960326;500,271904;8105,23223;6304512,11;414725,4084;6719237,518;1;1;1;1;0;462,4307913;6097,892853;37,84111265;1507,067472;6560,323645;1544,908585;0
AZ;2018-2019;4411;5840;Sahuarita Unified District;Sahuarita Primary School;0407300;040730000625;450; PK-02;2;450;October Count Day;11455,68616;504,8134335;11960,49959;5155058,77;227166,0451;5382224,815;1;1;1;1;0;461,5343475;9862,624663;43,279086;1593,061493;10324,15901;1636,340579;0
AZ;2018-2019;4411;5841;Sahuarita Unified District;Sopori Elementary School;0407300;040730000628;133; PK-06;2;133;October Count Day;16509,75449;1697,390685;18207,14517;2195797,347;225752,9611;2421550,308;1;1;1;1;0;1684,563293;14266,62914;12,82739198;2243,125346;15951,19243;2255,952738;0
AZ;2018-2019;4411;90824;Sahuarita Unified District;Walden Grove High School;0407300;040730003183;1148; 09-12;4;1148;October Count Day;7344,617357;96,48340286;7441,10076;8431620,726;110762,9465;8542383,672;1;1;1;1;0;69,72895532;5689,763731;26,75444754;1654,853626;5759,492687;1681,608073;0
AZ;2018-2019;4411;948236;Sahuarita Unified District;Wrightson Ridge K-8 School;0407300;040730003582;445; KG-08;3;445;October Count Day;30900,92412;61,40683342;30962,33095;13750911,23;27326,04087;13778237,27;1;1;1;1;0;50,08457516;6837,117131;11,32225827;24063,80698;6887,201706;24075,12924;0
AZ;2018-2019;4514;6202;Salome Consolidated Elementary District;Salome Elementary School;0400005;040000500629;113; PK-08;3;113;October Count Day;12621,29824;1445,125897;14066,42413;1426206,701;163299,2263;1589505,927;1;1;1;1;0;1238,411389;10263,40736;206,7145075;2357,890882;11501,81875;2564,605389;0
AZ;2018-2019;4320;90159;Salt River Pima-Maricopa  Community Schools;Salt River Accelerated Learning Academy;0400047;040004703031;77; 09-12;4;77;October Count Day;8691,945051;7658,257373;16350,20242;669279,7689;589685,8177;1258965,587;1;1;1;1;0;7414,986482;8154,854068;243,2708913;537,0909836;15569,84055;780,3618749;1
AZ;2018-2019;4320;5489;Salt River Pima-Maricopa  Community Schools;Salt River High School;0400047;040004700744;234; 07-12;4;234;October Count Day;9816,920411;7832,171182;17649,09159;2297159,376;1832728,057;4129887,433;1;1;1;1;0;7306,569578;9155,558854;525,6016041;661,3615567;16462,12843;1186,963161;1
AZ;2018-2019;4210;5989;San Carlos Unified District;Rice Elementary School;0406960;040696001656;829; PK-05;2;829;October Count Day;7722,901432;6790,12199;14513,02342;6402285,287;5629011,13;12031296,42;1;1;1;1;0;4632,575058;5932,114376;2157,546932;1790,787056;10564,68943;3948,333988;1
AZ;2018-2019;4210;89776;San Carlos Unified District;San Carlos Alternative High School;0406960;040696002788;85; 09-12;4;85;October Count Day;2325,154098;4539,078748;6864,232846;197638,0983;385821,6936;583459,7919;1;1;1;1;0;2514,914299;576,639963;2024,164448;1748,514135;3091,554262;3772,678583;1
AZ;2018-2019;4210;4864;San Carlos Unified District;San Carlos High School;0406960;040696001502;278; 09-12;4;278;October Count Day;11347,8523;7188,528172;18536,38048;3154702,94;1998410,832;5153113,772;1;1;1;1;0;4429,058061;9170,256002;2759,470111;2177,596302;13599,31406;4937,066413;1
AZ;2018-2019;4210;4863;San Carlos Unified District;San Carlos Middle School;0406960;040696000526;310; 09-12;4;310;October Count Day;8463,990018;5937,265728;14401,25575;2623836,906;1840552,376;4464389,281;1;1;1;1;0;3554,435234;6692,00349;2382,830494;1771,986528;10246,43872;4154,817023;1
AZ;2018-2019;4414;5853;San Fernando Elementary District;San Fernando Elementary School;0407380;040738000630;2; KG-08;3;2;October Count Day;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;1
AZ;2018-2019;4172;4760;San Simon Unified District;San Simon School;0407430;040743000631;126; KG-12;4;126;October Count Day;8877,748449;244,7197441;9122,468193;1118596,305;30834,68776;1149430,992;1;1;1;1;0;-245,4435455;5963,333054;490,1632896;2914,415395;5717,889508;3404,578684;0
AZ;2018-2019;89798;89799;San Tan Montessori School Inc.;San Tan Charter School;0400775;040077502916;998; KG-12;4;998;October Count Day;8887,535342;332,7857077;9220,321049;8869760,271;332120,1363;9201880,407;1;1;1;1;0;332,7857077;4702,222526;0;4185,312815;5035,008234;4185,312815;0
AZ;2018-2019;4156;4722;Sanders Unified District;Sanders Elementary School;0406740;040674000572;317; PK-07;3;317;October Count Day;11324,74975;5850,828112;17175,57786;3589945,671;1854712,512;5444658,182;1;1;1;1;0;2451,414835;8599,273092;3399,413278;2725,476658;11050,68793;6124,889936;1
AZ;2018-2019;4156;4723;Sanders Unified District;Sanders Middle School;0406740;040674001043;184; 06-08;3;184;October Count Day;9682,566493;6210,657986;15893,22448;1781592,235;1142761,069;2924353,304;1;1;1;1;0;3045,478788;7926,998856;3165,179198;1755,567638;10972,47764;4920,746836;1
AZ;2018-2019;4156;4724;Sanders Unified District;Valley High School;0406740;040674001142;216; 09-12;4;216;October Count Day;12706,74747;7016,895398;19723,64286;2744657,453;1515649,406;4260306,859;1;1;1;1;0;3528,551866;10546,69196;3488,343532;2160,05551;14075,24382;5648,399042;1
AZ;2018-2019;4459;5967;Santa Cruz Elementary District;Little Red Schoolhouse;0407500;040750000633;186; KG-08;3;186;October Count Day;-9165,368688;-896,4907116;-10061,8594;-1704758,576;-166747,2724;-1871505,848;1;1;1;1;0;-417,2492202;-7107,151942;-479,2414914;-2058,216746;-7524,401162;-2537,458238;1
AZ;2018-2019;79066;79110;Santa Cruz Valley Opportunities in Education, Inc.;Montessori De Santa Cruz - St. Ann's Hall;0400264;040026402084;58; KG-08;3;58;October Count Day;9413,798195;437,7686628;9851,566858;546000,2953;25390,58244;571390,8778;1;1;1;1;0;157,2436423;6957,030353;280,5250205;2456,767842;7114,273995;2737,292863;0
AZ;2018-2019;4458;5965;Santa Cruz Valley Unified District;Calabasas School;0407520;040752000634;72; PK-08;3;72;October Count Day;7255,97335;1597,74342;8853,71677;522430,0812;115037,5263;637467,6075;1;1;1;1;0;1000,793808;5943,049799;596,9496122;1312,923551;6943,843607;1909,873163;0
AZ;2018-2019;4458;89775;Santa Cruz Valley Unified District;Coatimundi Middle School;0407520;040752002768;NA; 06-08;3;36;October Count Day;7343,514024;931,5310524;8275,045077;264366,5049;33535,11789;297901,6228;1;1;1;1;0;362,9932952;6013,178466;568,5377572;1330,335558;6376,171762;1898,873315;0
AZ;2018-2019;4458;5964;Santa Cruz Valley Unified District;Mountain View School;0407520;040752000635;NA; KG-05;2;35;October Count Day;7570,306169;1353,038265;8923,344435;264960,7159;47356,33928;312317,0552;1;1;1;1;0;763,5336214;6288,438346;589,5046436;1281,867823;7051,971967;1871,372467;0
AZ;2018-2019;4458;5966;Santa Cruz Valley Unified District;Rio Rico High School;0407520;040752001036;NA; 09-12;4;134;October Count Day;6902,506663;1097,09;7999,596663;924935,8929;147010,06;1071945,953;1;1;1;1;0;500,0612384;5189,475868;597,0287618;1713,030796;5689,537106;2310,059557;0
AZ;2018-2019;4458;5963;Santa Cruz Valley Unified District;San Cayetano Elementary School;0407520;040752000637;NA; PK-05;2;35;October Count Day;7425,055053;1045,64265;8470,697703;259876,9269;36597,49276;296474,4196;1;1;1;1;0;478,8941816;6077,364239;566,7484686;1347,690814;6556,258421;1914,439283;0
AZ;2018-2019;4454;90415;Santa Cruz Valley Union High School District;Santa Cruz Center for Success;0407530;040753002966;33; 09-12;4;33;October Count Day;4142,822876;541,8366943;4684,65957;136713,1549;17880,61091;154593,7658;1;1;1;1;0;504,5511488;3245,311046;37,28554548;897,5118301;3749,862195;934,7973755;1
AZ;2018-2019;4454;5951;Santa Cruz Valley Union High School District;Santa Cruz Valley Union High School;0407530;040753000638;370; 09-12;4;370;October Count Day;11444,47217;859,5335602;12304,00573;4234454,703;318027,4173;4552482,121;1;1;1;1;0;449,1451042;8194,889436;410,388456;3249,582735;8644,034541;3659,971191;0
AZ;2018-2019;85454;85455;Satori, Inc.;Satori Charter School;0400409;040040902406;149; 02-08;3;149;October Count Day;8323,703345;132,6745468;8456,377892;1240231,798;19768,50748;1260000,306;1;1;1;1;0;113,4655003;4638,676446;19,20904654;3685,026899;4752,141946;3704,235946;0
AZ;2018-2019;79951;79952;SC Jensen Corporation, Inc. dba Intelli-School;Intelli-School;0400363;040036302300;101; 09-12;4;101;October Count Day;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;1
AZ;2018-2019;1000050;1000051;Science Technology Engineering and Math Arizona;Da Vinci Tree Academy;0400981;040098103605;49; KG-08;3;49;October Count Day;11740,37195;162,8132748;11903,18522;575278,2254;7977,850467;583256,0759;1;1;1;1;0;162,8132748;6287,934833;0;5452,437114;6450,748108;5452,437114;0
AZ;2018-2019;91110;91111;Scottsdale Country Day School;Scottsdale Country Day School;0400879;040087903400;166; KG-08;3;166;October Count Day;9929,231567;137,1251868;10066,35675;1648252,44;22762,781;1671015,221;1;1;1;1;0;137,1251868;6955,2222;0;2974,009366;7092,347387;2974,009366;0
AZ;2018-2019;89756;89757;Scottsdale Preparatory Academy;Great Hearts Academies - Scottsdale Prep;0400747;040074702795;794; 05-12;4;794;October Count Day;9954,130791;0;9954,130791;7903579,848;0;7903579,848;1;1;1;1;0;0;5407,560327;0;4546,570464;5407,560327;4546,570464;0
AZ;2018-2019;4240;6009;Scottsdale Unified District;Anasazi Elementary;0407570;040757001327;378; PK-05;2;378;October Count Day;154,9035784;217,2119112;372,1154897;58553,55265;82106,10245;140659,6551;1;1;1;1;0;163,1894454;72,86991945;54,02246584;82,03365898;236,0593649;136,0561248;1
AZ;2018-2019;4240;5066;Scottsdale Unified District;Arcadia High School;0407570;040757000640;1675; 09-12;4;1675;October Count Day;39,6781314;368,8124923;408,4906237;66460,8701;617760,9246;684221,7947;1;1;1;1;0;235,0674564;22,97819503;133,7450359;16,69993638;258,0456514;150,4449722;1
AZ;2018-2019;4240;5069;Scottsdale Unified District;Chaparral High School;0407570;040757000641;2246; 09-12;4;2246;October Count Day;42,14390531;300,5160534;342,6599587;94655,21132;674959,056;769614,2673;1;1;1;1;0;205,1687375;30,95010614;95,34731596;11,19379917;236,1188436;106,5411151;1
AZ;2018-2019;4240;5054;Scottsdale Unified District;Cherokee Elementary School;0407570;040757000642;682; PK-05;2;682;October Count Day;74,25110724;217,2119112;291,4630185;50639,25514;148138,5235;198777,7786;1;1;1;1;0;163,1894454;28,69273307;54,02246584;45,55837417;191,8821785;99,58084001;1
AZ;2018-2019;4240;5059;Scottsdale Unified District;Cheyenne Traditional School;0407570;040757001194;931; PK-08;3;931;October Count Day;134,5474798;217,2119112;351,7593911;125263,7037;202224,2894;327487,9931;1;1;1;1;0;163,1894454;20,83144905;54,02246584;113,7160308;184,0208944;167,7384966;1
AZ;2018-2019;4240;5043;Scottsdale Unified District;Cochise Elementary School-Scottsdale Unified District;0407570;040757001102;572; PK-05;2;572;October Count Day;70,62030883;220,6844935;291,3048023;40394,81665;126231,5303;166626,3469;1;1;1;1;0;166,5515789;43,64520251;54,13291454;26,97510633;210,1967815;81,10802087;1
AZ;2018-2019;4240;5065;Scottsdale Unified District;Cocopah Middle School;0407570;040757000643;900; 06-08;3;900;October Count Day;16,31885675;219,7319824;236,0508391;14686,97107;197758,7841;212445,7552;1;1;1;1;0;163,1894454;12,21786505;56,54253699;4,100991697;175,4073104;60,64352869;1
AZ;2018-2019;4240;79639;Scottsdale Unified District;Copper Ridge School;0407570;040757002115;755; PK-08;3;755;October Count Day;16,31885675;267,2246005;283,5434572;12320,73685;201754,5734;214075,3102;1;1;1;1;0;207,5243154;12,21786505;59,70028504;4,100991697;219,7421805;63,80127674;1
AZ;2018-2019;4240;5067;Scottsdale Unified District;Coronado High School;0407570;040757000644;896; 09-12;4;896;October Count Day;31,21725178;785,0197741;816,2370259;27970,6576;703377,7176;731348,3752;1;1;1;1;0;637,6851367;15,56001864;147,3346374;15,65723314;653,2451553;162,9918706;1
AZ;2018-2019;4240;6010;Scottsdale Unified District;Desert Canyon Elementary;0407570;040757001671;463; PK-05;2;463;October Count Day;90,47667864;220,9166228;311,3933015;41890,70221;102284,3964;144175,0986;1;1;1;1;0;166,894157;77,17396528;54,02246584;13,30271336;244,0681223;67,3251792;1
AZ;2018-2019;4240;5061;Scottsdale Unified District;Desert Canyon Middle School;0407570;040757000603;517; 06-08;3;517;October Count Day;16,31885675;217,5397492;233,8586059;8436,84894;112468,0503;120904,8993;1;1;1;1;0;163,1894454;12,21786505;54,3503038;4,100991697;175,4073104;58,4512955;1
AZ;2018-2019;4240;5070;Scottsdale Unified District;Desert Mountain High School;0407570;040757000604;2094; 09-12;4;2094;October Count Day;48,58719775;331,8615115;380,4487092;101741,5921;694918,005;796659,5971;1;1;1;1;0;214,7167567;33,47040626;117,1447548;15,11679149;248,187163;132,2615462;1
AZ;2018-2019;4240;5046;Scottsdale Unified District;Echo Canyon K-8;0407570;040757001561;389; PK-08;3;389;October Count Day;16,31885675;722,3896816;738,7085384;6348,035276;281009,5861;287357,6214;1;1;1;1;0;562,6835276;12,21786505;159,706154;4,100991697;574,9013927;163,8071457;1
AZ;2018-2019;4240;5051;Scottsdale Unified District;Hohokam Elementary School;0407570;040757000646;454; PK-06;2;454;October Count Day;222,8957149;1054,677844;1277,573559;101194,6546;478823,741;580018,3956;1;1;1;1;0;916,8584728;106,0819678;137,8193708;116,8137471;1022,940441;254,6331179;1
AZ;2018-2019;4240;5049;Scottsdale Unified District;Hopi Elementary School;0407570;040757000647;742; KG-05;2;742;October Count Day;72,81819407;217,2119112;290,0301053;54031,1;161171,2381;215202,3381;1;1;1;1;0;163,1894454;68,71720238;54,02246584;4,100991697;231,9066478;58,12345753;1
AZ;2018-2019;4240;5062;Scottsdale Unified District;Ingleside Middle School;0407570;040757000648;837; 06-08;3;837;October Count Day;16,31885675;533,6126004;549,9314571;13658,8831;446633,7465;460292,6296;1;1;1;1;0;344,1409188;12,21786505;189,4716816;4,100991697;356,3587838;193,5726733;1
AZ;2018-2019;4240;5045;Scottsdale Unified District;Kiva Elementary School;0407570;040757000651;485; PK-06;2;485;October Count Day;170,6295952;217,8666734;388,4962685;82755,35365;105665,3366;188420,6902;1;1;1;1;0;163,1894454;42,27320515;54,67722798;128,35639;205,4626506;183,033618;1
AZ;2018-2019;4240;5055;Scottsdale Unified District;Laguna Elementary School-Scottsdale Unified District;0407570;040757001384;409; PK-05;2;409;October Count Day;59,70766204;224,161726;283,8693881;24420,43378;91682,14595;116102,5797;1;1;1;1;0;163,1894454;55,60667035;60,97228065;4,100991697;218,7961157;65,07327234;1
AZ;2018-2019;4240;5064;Scottsdale Unified District;Mohave Middle School;0407570;040757000654;894; 06-08;3;894;October Count Day;16,31885675;239,8167444;256,1356011;14589,05793;214396,1695;228985,2274;1;1;1;1;0;182,4998925;12,21786505;57,31685191;4,100991697;194,7177575;61,41784361;1
AZ;2018-2019;4240;5063;Scottsdale Unified District;Mountainside Middle School;0407570;040757001562;650; 06-08;3;650;October Count Day;16,31885675;217,2119112;233,530768;10607,25689;141187,7423;151794,9992;1;1;1;1;0;163,1894454;12,21786505;54,02246584;4,100991697;175,4073104;58,12345753;1
AZ;2018-2019;4240;5050;Scottsdale Unified District;Navajo Elementary School;0407570;040757000655;339; PK-06;2;339;October Count Day;16,31885675;986,9516169;1003,270474;5532,092438;334576,5981;340108,6906;1;1;1;1;0;859,0399245;12,21786505;127,9116923;4,100991697;871,2577896;132,012684;1
AZ;2018-2019;4240;5048;Scottsdale Unified District;Pima Elementary School-Scottsdale Unified District;0407570;040757000657;430; PK-06;2;430;October Count Day;16,31885675;1094,765808;1111,084665;7017,108402;470749,2974;477766,4058;1;1;1;1;0;977,660234;12,21786505;117,105574;4,100991697;989,8780991;121,2065657;1
AZ;2018-2019;4240;5053;Scottsdale Unified District;Pueblo Elementary School-Scottsdale Unified District;0407570;040757000658;476; PK-06;2;476;October Count Day;21,96655611;448,478665;470,4452211;10456,08071;213475,8445;223931,9253;1;1;1;1;0;394,4561992;13,44462882;54,02246584;8,521927292;407,900828;62,54439313;1
AZ;2018-2019;4240;5057;Scottsdale Unified District;Redfield Elementary School;0407570;040757001475;481; PK-06;2;481;October Count Day;99,53643133;224,9670512;324,5034825;47877,02347;108209,1516;156086,1751;1;1;1;1;0;168,9075625;77,3867855;56,05948861;22,14964583;246,294348;78,20913444;1
AZ;2018-2019;4240;5068;Scottsdale Unified District;Saguaro High School;0407570;040757000659;1206; 09-12;4;1206;October Count Day;45,3480078;259,0955084;304,4435162;54689,6974;312469,1831;367158,8805;1;1;1;1;0;169,5712521;22,70498446;89,52425628;22,64302333;192,2762366;112,1672796;1
AZ;2018-2019;4240;91286;Scottsdale Unified District;Scottsdale Online Learning;0407570;040757003250;44; KG-12;4;44;October Count Day;16,31885675;217,2119112;233,530768;718,029697;9557,324094;10275,35379;1;1;1;1;0;163,1894454;12,21786505;54,02246584;4,100991697;175,4073104;58,12345753;1
AZ;2018-2019;4240;5056;Scottsdale Unified District;Sequoya Elementary School;0407570;040757001434;488; KG-05;2;488;October Count Day;95,1083828;218,3354577;313,4438405;46412,8908;106547,7034;152960,5942;1;1;1;1;0;163,6861015;79,40991898;54,64935622;15,69846382;243,0960205;70,34782004;1
AZ;2018-2019;4240;5044;Scottsdale Unified District;Tavan Elementary School;0407570;040757000662;663; PK-05;2;663;October Count Day;138,9065963;929,0452735;1067,95187;92095,07332;615957,0163;708052,0897;1;1;1;1;0;814,9427363;109,3705902;114,1025372;29,53600607;924,3133265;143,6385433;1
AZ;2018-2019;4240;5047;Scottsdale Unified District;Tonalea K-8;0407570;040757000663;860; PK-08;3;860;October Count Day;16,31885675;756,3091424;772,6279992;14034,2168;650425,8625;664460,0793;1;1;1;1;0;627,2359374;12,21786505;129,0732051;4,100991697;639,4538024;133,1741968;1
AZ;2018-2019;4240;5052;Scottsdale Unified District;Yavapai Elementary School;0407570;040757000666;271; PK-06;2;271;October Count Day;28,15571023;1331,738377;1359,894087;7630,197473;360901,1002;368531,2977;1;1;1;1;0;1173,127941;22,63476168;158,6104357;5,520948556;1195,762703;164,1313843;1
AZ;2018-2019;4492;6132;Sedona Charter School, Inc.;Sedona Charter School;0400089;040008901063;149; KG-08;3;149;October Count Day;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;1
AZ;2018-2019;4467;90826;Sedona-Oak Creek JUSD #9;Red Rock Academy;0409733;040973303188;20; 09-12;4;20;October Count Day;4204,746034;235,4098117;4440,155845;84094,92067;4708,196234;88803,11691;1;1;1;1;0;130,1537669;2866,238079;105,2560448;1338,507954;2996,391846;1443,763999;1
