state;year;distid;schoolid;distname;schoolname;ncesdistid;ncesid;ncesenroll;gradespan;level;enroll_raw_OH;enrollmetric;pp_stloc_raw_OH;pp_fed_raw_OH;pp_total_raw_OH;pp_site_stloc_raw_OH;pp_site_fed_raw_OH;pp_site_raw_OH;pp_centshare_stloc_raw_OH;pp_centshare_fed_raw_OH;pp_centshare_raw_OH;schoolstloc_raw_OH;schoolfed_raw_OH;schooltot_raw_OH;countenroll;noaudit;nositecen;adfinvars;distflex;pp_weightedenroll_raw_OH;site_total_fed_raw_OH;site_total_stloc_raw_OH;pp_centshare_total_operational_OH;pp_site_fed_operational_OH;pp_site_stloc_operational_OH;pp_site_total_operational_OH;pp_total_operational_OH;schooltot_operational_OH;flag_NERDS
OH;2018-2019;045583;029736;Perrysburg Exempted Village;Perrysburg Junior High School;3904558;390455802289;838; 07-08;3;835,909262;Weighted Enrollment;NA;NA;7236,613428;6205,1;216,5;6421,6;NA;NA;815,013428;NA;NA;6049152,19;0;0;0;0;0;982,7711206;212817,28;6098226,25;958,2040736;254,5937576;7295,320829;7549,914586;8364,928014;6992320,803;0
OH;2018-2019;045583;010355;Perrysburg Exempted Village;Toth Elementary School;3904558;390455802290;494; PK-04;2;484,832869;Weighted Enrollment;NA;NA;11009,32066;9944,7;217,8;10162,5;NA;NA;846,8206563;NA;NA;5337680,52;0;0;0;0;0;548,5997968;119480,03;5455636,51;958,1974938;246,435499;11252,61272;11499,04822;12345,86888;5985683,028;0
OH;2018-2019;045583;081802;Perrysburg Exempted Village;Woodland Elementary School;3904558;390455804162;574; PK-04;2;558,14692;Weighted Enrollment;NA;NA;10348,77665;9327,8;207,8;9535,6;NA;NA;813,1766549;NA;NA;5776137,816;0;0;0;0;0;657,6937333;136638,62;6134809,91;958,2086201;244,8076216;10991,38899;11236,19661;12049,37326;6725320,575;0
OH;2018-2019;047076;029785;Pettisville Local;Pettisville Elementary School;3904707;390470702768;287; KG-06;2;287,29452;Weighted Enrollment;NA;NA;8818,699438;7745,4;137,8;7883,2;NA;NA;935,4994376;NA;NA;2533564,022;0;0;0;0;0;330,1757089;45500,1;2557334,83;1075,13081;158,3744096;8901,439645;9059,814054;9995,313492;2871598,792;0
OH;2018-2019;047076;029793;Pettisville Local;Pettisville High School;3904707;390470702769;238; 07-12;4;237,107375;Weighted Enrollment;NA;NA;9918,18959;8817,4;136;8953,4;NA;NA;964,7895895;NA;NA;2351675,898;0;0;0;0;0;264,2320385;35943,61;2329842,52;1075,159809;151,5921215;9826,107349;9977,699471;10942,48906;2594544,857;0
OH;2018-2019;133504;133504;Phoenix Community Learning Ctr;Phoenix Community Learning Ctr;3900113;390011303911;485; KG-12;4;NA;Weighted Enrollment;NA;NA;NA;5912,8;922,4;6835,2;NA;NA;NA;NA;NA;NA;0;0;0;0;0;609,2084506;561924,37;3602124,67;NA;NA;NA;NA;NA;NA;1
OH;2018-2019;046896;138966;Pickerington Local;Diley Middle School;3904689;390468903554;633; 05-06;2;582,695689;Weighted Enrollment;NA;NA;9826,139507;8961,6;220,4;9182;NA;NA;644,1395068;NA;NA;5725649,13;0;0;0;0;0;672,8139253;148314,43;6029459,4;743,760488;254,5315382;10347,52704;10602,05858;11246,19809;6553111,144;0
OH;2018-2019;046896;086579;Pickerington Local;Fairfield Elementary School;3904689;390468904229;493; KG-04;2;464,346131;Weighted Enrollment;NA;NA;10881,05512;10080,6;208,3;10288,9;NA;NA;592,1551189;NA;NA;5052575,846;0;0;0;0;0;583,2301182;121480,33;5879311,39;743,7613387;261,6158979;12661,48461;12923,1005;13515,25562;6275756,658;0
OH;2018-2019;046896;138958;Pickerington Local;Harmon Middle School;3904689;390468903553;547; 05-06;2;504,253792;Weighted Enrollment;NA;NA;9681,201765;8869,1;207;9076,1;NA;NA;605,101765;NA;NA;4881782,701;0;0;0;0;0;619,7940606;128288,04;5497021,6;743,7494491;254,4116515;10901,29948;11155,71113;11760,8129;5930434,5;0
OH;2018-2019;046896;142638;Pickerington Local;Heritage Elementary School;3904689;390468904603;343; KG-04;2;306,28183;Weighted Enrollment;NA;NA;12305,26776;11448,7;225,1;11673,8;NA;NA;631,4677646;NA;NA;3768879,93;0;0;0;0;0;360,7426424;81197,99;4130033,95;743,7507801;265,1087399;13484,42364;13749,53238;14381,00015;4404639,043;0
OH;2018-2019;046896;016945;Pickerington Local;Pickerington Alternative School;3904689;390468905931;92; 10-12;4;106,050767;Weighted Enrollment;NA;NA;8592,554273;7807,7;184,5;7992,2;NA;NA;600,3542731;NA;NA;911246,9712;0;0;0;0;0;131,3810087;24236,03;1025786,73;743,748982;228,5323406;9672,600765;9901,133105;10501,48738;1113690,791;0
OH;2018-2019;046896;029868;Pickerington Local;Pickerington Elementary School;3904689;390468902689;448; PK-04;2;405,523844;Weighted Enrollment;NA;NA;11146,47442;10328,7;214,8;10543,5;NA;NA;602,9744168;NA;NA;4520161,153;0;0;0;0;0;500,1994805;107467,7;5166422,19;743,7478572;265,0095712;12740,11939;13005,12897;13608,10338;5518410,393;0
OH;2018-2019;046896;029876;Pickerington Local;Pickerington High School Central;3904689;390468902690;1773; 09-12;4;1723,854447;Weighted Enrollment;NA;NA;9814,573807;8995,6;201,9;9197,5;NA;NA;617,073807;NA;NA;16918896,7;0;0;0;0;0;2077,745231;419504,47;18690582,62;743,7531412;243,3526048;10842,32062;11085,67323;11702,74703;20173832,52;0
OH;2018-2019;046896;145086;Pickerington Local;Pickerington High School North;3904689;390468904605;1648; 09-12;4;1625,818792;Weighted Enrollment;NA;NA;10066,09817;9257,9;199,9;9457,8;NA;NA;608,2981697;NA;NA;16365651,57;0;0;0;0;0;1987,860592;397444,18;18403372,19;743,7556793;244,4578584;11319,44856;11563,90642;12172,20459;19789798,97;0
OH;2018-2019;046896;145078;Pickerington Local;Pickerington Lakeview Junior High;3904689;390468904604;776; 07-08;3;783,463547;Weighted Enrollment;NA;NA;7578,905821;6787,7;196,6;6984,3;NA;NA;594,6058212;NA;NA;5937796,437;0;0;0;0;0;979,9808533;192649,56;6651841,18;743,7516681;245,8947334;8490,3008;8736,195534;9330,801355;7310342,726;0
OH;2018-2019;046896;112581;Pickerington Local;Pickerington Ridgeview Junior High School;3904689;390468900171;919; 07-08;3;911,618328;Weighted Enrollment;NA;NA;7357,269108;6513,9;208,5;6722,4;NA;NA;634,8691084;NA;NA;6707021,363;0;0;0;0;0;1067,971415;222664,53;6956656,66;743,7565033;244,2519234;7631,106623;7875,358546;8510,227654;7758079,505;0
OH;2018-2019;046896;011368;Pickerington Local;Sycamore Creek Elementary School;3904689;390468905550;654; PK-04;2;624,681263;Weighted Enrollment;NA;NA;9186,244349;8452,9;189,9;8642,8;NA;NA;543,4443492;NA;NA;5738474,722;0;0;0;0;0;854,9337586;162342,88;7226693,65;743,7535709;259,881142;11568,60959;11828,49073;12371,93508;7728516,032;0
OH;2018-2019;046896;011370;Pickerington Local;Toll Gate Elementary;3904689;390468905547;699; KG-04;2;655,427485;Weighted Enrollment;NA;NA;10824,98338;10027,4;206,5;10233,9;NA;NA;591,0833794;NA;NA;7094991,632;0;0;0;0;0;824,7219208;170312,71;8269798,55;743,7579765;259,8498139;12617,4119;12877,26172;13468,3451;8827523,553;0
OH;2018-2019;046896;011369;Pickerington Local;Toll Gate Middle School;3904689;390468905559;488; 04-06;2;624,063826;Weighted Enrollment;NA;NA;9612,350358;8801,4;204,4;9005,8;NA;NA;606,5503581;NA;NA;5998720,141;0;0;0;0;0;765,2255807;156373,94;6735051,11;743,750608;250,5736328;10792,24725;11042,82088;11649,37124;7269951,187;0
OH;2018-2019;046896;123307;Pickerington Local;Tussing Elementary School;3904689;390468900659;612; PK-04;2;580,234858;Weighted Enrollment;NA;NA;9797,778176;9032,8;199,2;9232;NA;NA;565,7781761;NA;NA;5685012,429;0;0;0;0;0;762,7529803;151945,26;6889803,35;743,7488183;261,8685484;11874,16312;12136,03167;12701,80984;7370032,83;0
OH;2018-2019;046896;065433;Pickerington Local;Violet Elementary School;3904689;390468902693;538; PK-04;2;501,458532;Weighted Enrollment;NA;NA;10114,68703;9282,2;214,3;9496,5;NA;NA;618,1870292;NA;NA;5072096,109;0;0;0;0;0;603,3180613;129290,9;5600111,71;743,7572126;257,8296943;11167,64668;11425,47637;12043,6634;6039397,77;0
OH;2018-2019;047084;008334;Pike-Delta-York Local;Delta Elementary School;3904708;390470802770;454; KG-04;2;464,636755;Weighted Enrollment;NA;NA;10222,98455;8584,3;540,1;9124,4;NA;NA;1098,58455;NA;NA;4749974,368;0;0;0;0;0;536,1457247;289558;4602412,23;1267,659959;623,1921967;9905,39853;10528,59073;11627,17528;5402412,991;0
OH;2018-2019;047084;008342;Pike-Delta-York Local;Pike-Delta-York High School;3904708;390470802773;336; 09-12;4;328,242953;Weighted Enrollment;NA;NA;9973,879254;8505,2;454,3;8959,5;NA;NA;1014,379254;NA;NA;3273855,579;0;0;0;0;0;410,1954357;186346,29;3488787,59;1267,639522;567,7084254;10628,67476;11196,38319;12210,76244;4008096,722;0
OH;2018-2019;047084;008359;Pike-Delta-York Local;Pike-Delta-York Middle School;3904708;390470802771;401; 05-08;3;403,617078;Weighted Enrollment;NA;NA;10126,25726;8573,7;484,5;9058,2;NA;NA;1068,057261;NA;NA;4087130,367;0;0;0;0;0;479,0467504;232098,29;4107188,83;1267,660334;575,0457616;10175,95403;10750,99979;11819,05705;4770373,271;0
OH;2018-2019;000543;000543;Pinnacle Academy;Pinnacle Academy;3900299;390029904836;736; KG-08;3;NA;Weighted Enrollment;NA;NA;NA;7370,8;592,4;7963,2;NA;NA;NA;NA;NA;NA;0;0;0;0;0;895,0648581;530269;6597325;NA;NA;NA;NA;NA;NA;1
OH;2018-2019;044644;041269;Piqua City;Piqua Central Intermediate School;3904464;390446401531;797; 04-06;2;796,41396;Weighted Enrollment;NA;NA;9440,633207;8190,4;566,6;8757;NA;NA;683,6332072;NA;NA;7518652,077;0;0;0;0;0;980,3072071;555462,76;8029115,39;841,4851995;697,4548261;10081,58545;10779,04027;11462,67348;9129033,18;0
OH;2018-2019;044644;030098;Piqua City;Piqua High School;3904464;390446401526;930; 09-12;4;853,271236;Weighted Enrollment;NA;NA;10716,88062;9810;201,4;10011,4;NA;NA;705,480618;NA;NA;9144405,971;0;0;0;0;0;1017,770937;204949,74;9984353,55;841,4881924;240,1929555;11701,26582;11941,45878;12646,93939;10791269,61;0
OH;2018-2019;044644;137463;Piqua City;Piqua Junior High School;3904464;390446402644;539; 06-08;3;504,652074;Weighted Enrollment;NA;NA;7695,706288;6811,3;185,4;6996,7;NA;NA;699,0062879;NA;NA;3883654,139;0;0;0;0;0;607,516309;112637,12;4137969,8;841,4861285;223,1975767;8199,648854;8422,84643;9121,852718;4603361,893;0
OH;2018-2019;044644;035428;Piqua City;Springcreek Primary Elementary School;3904464;390446401528;495; KG-03;2;488,846367;Weighted Enrollment;NA;NA;10570,19798;9216,5;704,2;9920,7;NA;NA;649,4979816;NA;NA;5167202,882;0;0;0;0;0;633,3538389;446021,47;5837315,01;841,495545;912,3960003;11941,00111;12853,39711;13502,89509;6600841,209;0
OH;2018-2019;044644;016089;Piqua City;Washington Primary Elementary School;3904464;390446401523;530; KG-03;2;527,667986;Weighted Enrollment;NA;NA;11252,55882;9791,9;765,1;10557;NA;NA;695,5588237;NA;NA;5937615,052;0;0;0;0;0;638,3768919;488433,05;6250931,23;841,4925517;925,6446534;11846,33405;12771,9787;13467,53753;7106388,404;0
OH;2018-2019;049932;001404;Plain Local;Avondale Elementary School;3904993;390499303757;268; KG-04;2;267,736437;Weighted Enrollment;NA;NA;9325,730301;8334,9;480;8814,9;NA;NA;510,8303005;NA;NA;2496837,803;0;0;0;0;0;298,2517675;143166,37;2485890,91;569,0523177;534,7287489;9284,843475;9819,572224;10330,40252;2765825,165;0
OH;2018-2019;049932;005926;Plain Local;Charles L Warstler Elementary School;3904993;390499303758;352; KG-04;2;359,991558;Weighted Enrollment;NA;NA;6812,605842;6042,6;390,1;6432,7;NA;NA;379,9058424;NA;NA;2452480,591;0;0;0;0;0;539,2137661;210335,77;3258266,34;569,0423996;584,2797291;9050,952078;9635,231807;10015,13765;3605365,006;0
OH;2018-2019;049932;012401;Plain Local;Frazer Elementary School;3904993;390499303760;345; KG-04;2;342,847866;Weighted Enrollment;NA;NA;9449,004;8400,8;520,8;8921,6;NA;NA;527,4040001;NA;NA;3239570,857;0;0;0;0;0;369,9195872;192654,34;3107617,09;569,0485179;561,9236959;9064,128432;9626,052128;10153,45613;3481090,766;0
OH;2018-2019;049932;028365;Plain Local;GlenOak High School;3904993;390499303761;2034; 05-12;4;1927,767952;Weighted Enrollment;NA;NA;8163,072139;7425,5;273,8;7699,3;NA;NA;463,7721389;NA;NA;15736508,86;0;0;0;0;0;2365,359016;647608,62;17564074,83;569,0454647;335,9370195;9111,093901;9447,03092;9910,803059;19105728,52;0
OH;2018-2019;049932;036848;Plain Local;Glenwood Intermediate School;3904993;390499303767;982; 04-06;2;985,058143;Weighted Enrollment;NA;NA;7088,060467;6247,5;362,6;6610,1;NA;NA;477,9604669;NA;NA;6982151,681;0;0;0;0;0;1172,781891;425302,6;7327008,25;569,0459837;431,7538036;7438,147994;7869,901797;8347,862264;8223129,7;0
OH;2018-2019;049932;008304;Plain Local;Middlebranch Elementary School;3904993;390499305342;533; KG-04;2;528,904623;Weighted Enrollment;NA;NA;8558,107043;7592,1;480;8072,1;NA;NA;486,0070429;NA;NA;4526422,379;0;0;0;0;0;619,266314;297227,58;4701559,42;569,0398172;561,968202;8889,238656;9451,206858;9937,213901;5255838,372;0
OH;2018-2019;049932;024505;Plain Local;Oakwood Middle School;3904993;390499303763;908; 07-08;3;912,674418;Weighted Enrollment;NA;NA;5968,547253;5226,7;274,5;5501,2;NA;NA;467,3472528;NA;NA;5447340,39;0;0;0;0;0;1111,272607;305008;5808319,24;569,0421357;334,1914641;6364,064912;6698,256376;7165,603629;6539863,122;1
OH;2018-2019;049932;031070;Plain Local;Ransom H Barr Elementary School;3904993;390499303766;358; KG-04;2;357,920957;Weighted Enrollment;NA;NA;9079,658327;8031,4;537,5;8568,9;NA;NA;510,7583272;NA;NA;3249799,998;0;0;0;0;0;398,7650698;214348,32;3202632,13;569,0434606;598,870549;8947,87541;9546,745959;10057,50429;3599791,559;0
OH;2018-2019;049932;041384;Plain Local;Robert A. Taft Elementary School;3904993;390499304329;376; KG-04;2;378,459997;Weighted Enrollment;NA;NA;8680,336423;7754,7;469,5;8224,2;NA;NA;456,1364234;NA;NA;3285160,097;0;0;0;0;0;472,1410284;221693,31;3661300,03;569,0448705;585,7773919;9674,206149;10259,98354;10716,11996;4055622,729;0
OH;2018-2019;151035;151035;Pleasant Community Digital;Pleasant Community Digital;3900263;390026304803;NA; NA;NA;NA;Weighted Enrollment;NA;NA;NA;5316,5;879;6195,5;NA;NA;NA;NA;NA;NA;0;0;0;0;0;134,0240494;117811,79;712540,4;NA;NA;NA;NA;NA;NA;1
OH;2018-2019;048421;030205;Pleasant Local;Pleasant Elementary School;3904842;390484203244;532; KG-05;2;537,576121;Weighted Enrollment;NA;NA;6974,374798;5840,7;482,4;6323,1;NA;NA;651,2747981;NA;NA;3749257,35;0;0;0;0;0;644,0037466;310642,86;3761430,45;780,2121293;577,8583681;6997,019218;7574,877586;8226,152385;4422183,09;0
OH;2018-2019;048421;030304;Pleasant Local;Pleasant High School;3904842;390484203246;368; 09-12;4;367,580994;Weighted Enrollment;NA;NA;8069,136081;6800,7;541,3;7342;NA;NA;727,136081;NA;NA;2966061,061;0;0;0;0;0;394,4080035;213508,2;2682234,96;780,2043487;580,84668;7296,990334;7877,837014;8604,973095;3163024,563;0
OH;2018-2019;048421;030213;Pleasant Local;Pleasant Middle School;3904842;390484203245;285; 06-08;3;286,022241;Weighted Enrollment;NA;NA;8847,989872;7656,7;513,2;8169,9;NA;NA;678,0898719;NA;NA;2530721,891;0;0;0;0;0;329,0929702;168906,38;2519757,62;780,2002013;590,5358248;8809,656239;9400,192064;10078,28194;2882612,785;0
OH;2018-2019;049460;030429;Plymouth-Shiloh Local;Plymouth High School;3904946;390494603605;166; 08-12;4;165,936844;Weighted Enrollment;NA;NA;11762,86005;10541,1;341,3;10882,4;NA;NA;880,4600476;NA;NA;1951891,873;0;0;0;0;0;207,5599461;70837,94;2187902,44;1101,312015;426,8969946;13185,15157;13612,04857;14492,50862;2404841,142;0
OH;2018-2019;049460;098731;Plymouth-Shiloh Local;Shiloh Elementary School;3904946;390494604353;335; KG-06;2;332,358032;Weighted Enrollment;NA;NA;9909,809574;8622,1;390,4;9012,5;NA;NA;897,3095742;NA;NA;3293604,808;0;0;0;0;0;407,9139023;159252,42;3517058,8;1101,297441;479,1592339;10582,13872;11061,29796;11958,60753;3974539,264;0
OH;2018-2019;049460;034447;Plymouth-Shiloh Local;Shiloh Middle School;3904946;390494603606;176; 06-08;3;180,445521;Weighted Enrollment;NA;NA;11013,39576;9364,3;725,5;10089,8;NA;NA;923,5957583;NA;NA;1987317,936;0;0;0;0;0;215,167662;156098,14;2014893,75;1101,31822;865,0707379;11166,21648;12031,28722;12954,88297;2337650,608;0
OH;2018-2019;048348;064311;Poland Local;Mckinley Elementary School;3904834;390483403217;394; 03-05;2;394,707124;Weighted Enrollment;NA;NA;7783,319864;6741,1;228;6969,1;NA;NA;814,2198639;NA;NA;3072131,799;0;0;0;0;0;439,3089825;100142,2;2961434,26;906,2266127;253,7126743;7502,864985;7756,577659;8570,797523;3382954,841;0
OH;2018-2019;048348;030445;Poland Local;Poland Middle School;3904834;390483403216;428; 06-08;3;422,651075;Weighted Enrollment;NA;NA;9236,819639;8237,7;219,6;8457,3;NA;NA;779,5196393;NA;NA;3903951,75;0;0;0;0;0;491,3460427;107912,65;4047576,33;906,2177116;255,3232593;9576,637963;9831,961222;10611,48086;4484953,794;0
OH;2018-2019;048348;030452;Poland Local;Poland Seminary High School;3904834;390483403218;597; 09-12;4;584,547209;Weighted Enrollment;NA;NA;9743,007261;8686,2;249,5;8935,7;NA;NA;807,3072612;NA;NA;5695247,702;0;0;0;0;0;656,1700922;163685,86;5699645,32;906,2242909;280,0216261;9750,53038;10030,55201;10837,85927;6335240,386;0
OH;2018-2019;048348;037812;Poland Local;Poland Union Elementary School;3904834;390483403219;362; PK-02;2;412,861004;Weighted Enrollment;NA;NA;7737,47842;6683,5;233,7;6917,2;NA;NA;820,2784198;NA;NA;3194503,109;0;0;0;0;0;456,1158394;106581,87;3048437,11;906,217774;258,1543642;7383,688652;7641,843016;8462,121436;3493679,952;0
OH;2018-2019;044651;018093;Port Clinton City;Bataan Memorial Intermediate School;3904465;390446501534;335; 03-05;2;334,10964;Weighted Enrollment;NA;NA;9650,091063;8516,2;345,4;8861,6;NA;NA;788,4910627;NA;NA;3224188,451;0;0;0;0;0;450,9681553;155785,83;3840513,32;1064,27447;466,2715808;11494,76956;11961,04114;12749,5322;4259741,615;0
OH;2018-2019;044651;001685;Port Clinton City;Bataan Memorial Primary School;3904465;390446501532;377; PK-02;2;379,128498;Weighted Enrollment;NA;NA;9501,838306;8352,2;318,1;8670,3;NA;NA;831,5383065;NA;NA;3602417,685;0;0;0;0;0;485,2427565;154337,34;4052855,74;1064,277526;407,0845131;10689,9264;11097,01091;11928,54922;4522452,949;0
OH;2018-2019;044651;030841;Port Clinton City;Port Clinton High School;3904465;390446501536;568; 09-12;4;550,618792;Weighted Enrollment;NA;NA;10532,85777;9438,9;244,6;9683,5;NA;NA;849,3577743;NA;NA;5799589,424;0;0;0;0;0;689,9450358;168735,32;6512327,45;1064,275663;306,446715;11827,28876;12133,73548;12983,09325;7148735,122;0
OH;2018-2019;044651;030833;Port Clinton City;Port Clinton Middle School;3904465;390446501535;404; 06-08;3;390,110021;Weighted Enrollment;NA;NA;11016,31238;9904,3;248,7;10153;NA;NA;863,3123816;NA;NA;4297573,855;0;0;0;0;0;480,919455;119589,44;4763165,16;1064,273404;306,5531095;12209,79955;12516,35266;13379,66504;5219541,411;0
OH;2018-2019;044669;015198;Portsmouth City;East Portsmouth Elementary;3910027;391002701539;159; PK-06;2;161,843905;Weighted Enrollment;NA;NA;9460,438794;8055,1;725,1;8780,2;NA;NA;680,2387936;NA;NA;1531114,357;0;0;0;0;0;268,9002917;194982,07;2166011,56;1130,202648;1204,753865;13383,33723;14588,0911;15268,32989;2471086,133;0
OH;2018-2019;044669;140350;Portsmouth City;Portsmouth Elementary;3910027;391002703706;909; PK-06;2;900,27618;Weighted Enrollment;NA;NA;9193,366683;7232,1;1216,3;8448,4;NA;NA;744,9666829;NA;NA;8276569,039;0;0;0;0;0;1365,864519;1661347,63;9878022,63;1130,234902;1845,375527;10972,21369;12817,58922;13562,5559;12210046,02;0
OH;2018-2019;044669;030569;Portsmouth City;Portsmouth Junior High School/Portsmouth High School;3910027;391002701544;619; 07-12;4;607,237412;Weighted Enrollment;NA;NA;9639,109101;8099,8;779,4;8879,2;NA;NA;759,9091012;NA;NA;5853227,665;0;0;0;0;0;903,1618899;703915,58;7315399,89;1130,23494;1159,209835;12047,01777;13206,2276;13966,1367;8480760,706;0
OH;2018-2019;049288;004630;Preble Shawnee Local;Camden Primary School;3904928;390492803549;477; PK-03;2;483,869281;Weighted Enrollment;NA;NA;9846,032418;8341,1;350,8;8691,9;NA;NA;1154,132418;NA;NA;4764192,627;0;0;0;0;0;614,4451354;215531,99;5125123,91;1465,583946;445,4343321;10591,95967;11037,394;12191,52642;5899105,123;0
OH;2018-2019;049288;034264;Preble Shawnee Local;Preble Shawnee High School/Junior High School;3904928;390492803550;598; 07-12;4;594,497161;Weighted Enrollment;NA;NA;9007,396171;7519,1;254,5;7773,6;NA;NA;1233,796171;NA;NA;5354871,451;0;0;0;0;0;706,1850011;179728,46;5309875,05;1465,588748;302,3201317;8931,708002;9234,028134;10467,8243;6223091,831;0
OH;2018-2019;049288;038620;Preble Shawnee Local;West Elkton Intermediate School;3904928;390492803551;290; 03-06;2;297,241452;Weighted Enrollment;NA;NA;10449,25834;8847,2;398,2;9245,4;NA;NA;1203,858343;NA;NA;3105952,722;0;0;0;0;0;361,8610965;144097,05;3201447,59;1465,574526;484,7811401;10770,5287;11255,30984;12459,16818;3703381,242;0
OH;2018-2019;044677;010843;Princeton City;Evendale Elementary School;3904467;390446701549;256; PK-05;2;248,363363;Weighted Enrollment;NA;NA;10132,72405;8262,9;538,2;8801,1;NA;NA;1331,624053;NA;NA;2516597,422;0;0;0;0;0;418,4982757;225238,38;3458024,69;2243,818747;906,8905223;13923,24797;14830,13849;16161,76255;4013989,698;0
OH;2018-2019;044677;013581;Princeton City;Glendale Elementary School;3904467;390446701550;274; PK-05;2;257,468092;Weighted Enrollment;NA;NA;12993,98623;10565,9;629,8;11195,7;NA;NA;1798,286234;NA;NA;3345536,843;0;0;0;0;0;321,2635058;202339,92;3394449,39;2243,865387;785,8834795;13183,96141;13969,84489;15768,13113;4059790,636;0
OH;2018-2019;044677;015966;Princeton City;Heritage Hill Elementary School;3904467;390446701551;502; KG-05;2;490,671787;Weighted Enrollment;NA;NA;11272,33978;9069,2;599,7;9668,9;NA;NA;1603,439776;NA;NA;5531019,101;0;0;0;0;0;686,642178;411787,42;6227282,61;2243,84081;839,231908;12691,34027;13530,57218;15134,01195;7425832,69;0
OH;2018-2019;044677;020917;Princeton City;Lincoln Heights Elementary School;3904467;390446701552;290; KG-05;2;283,471148;Weighted Enrollment;NA;NA;12833,06239;10417,2;642,5;11059,7;NA;NA;1773,362395;NA;NA;3637802,929;0;0;0;0;0;358,6766483;230449,06;3736411,61;2243,839221;812,9541988;13180,92383;13993,87803;15767,24042;4469557,744;0
OH;2018-2019;044677;030742;Princeton City;Princeton Community Middle School;3904467;390446701553;1447; 06-08;3;1316,607649;Weighted Enrollment;NA;NA;7676,352787;5626,4;339,5;5965,9;NA;NA;1710,452787;NA;NA;10106744,8;0;0;0;0;0;1727,188229;586320,39;9717890,05;2243,852922;445,3265864;7381,00683;7826,333417;9536,786204;12556205,66;0
OH;2018-2019;044677;030759;Princeton City;Princeton High School;3904467;390446701554;1572; 09-12;4;1512,854819;Weighted Enrollment;NA;NA;11029,07959;8990,6;343,5;9334,1;NA;NA;1694,979593;NA;NA;16685396,21;0;0;0;0;0;2002,742012;687847,59;18005856,08;2243,841773;454,6686049;11901,90615;12356,57476;14051,55435;21257961,72;0
OH;2018-2019;044677;017377;Princeton City;Princeton Innovation Center;3904467;390446705967;54; 07-12;4;87,922397;Weighted Enrollment;NA;NA;9399,025405;7424,7;288,9;7713,6;NA;NA;1685,425405;NA;NA;826384,8431;0;0;0;0;0;117,0501106;33820,49;869065,82;2243,788121;384,6629659;9884,464592;10269,12756;11954,55296;1051072,952;1
OH;2018-2019;044677;034157;Princeton City;Sharonville Elementary School;3904467;390446701556;450; PK-05;2;424,137489;Weighted Enrollment;NA;NA;12202,396;9896,5;609,2;10505,7;NA;NA;1696,696;NA;NA;5175493,599;0;0;0;0;0;560,9172887;341698,76;5551144,38;2243,862296;805,6320624;13088,07763;13893,70969;15590,40569;6612475,521;0
OH;2018-2019;044677;035436;Princeton City;Springdale Elementary School;3904467;390446701557;439; PK-05;2;433,934151;Weighted Enrollment;NA;NA;12163,97192;9787,1;551,1;10338,2;NA;NA;1825,771921;NA;NA;5278362,828;0;0;0;0;0;533,2940816;293923,31;5219391,44;2243,827451;677,3454205;12028,07253;12705,41795;14531,18987;6305579,539;0
OH;2018-2019;044677;036087;Princeton City;Stewart Elementary School;3904467;390446701558;511; PK-05;2;493,237006;Weighted Enrollment;NA;NA;11599,73044;9315,1;509,9;9825;NA;NA;1774,730437;NA;NA;5721416,311;0;0;0;0;0;623,6192872;317954,44;5809065,08;2243,86272;644,6281121;11777,43156;12422,05967;14196,79011;7002382,247;0
OH;2018-2019;044677;042028;Princeton City;Woodlawn Elementary School;3904467;390446701559;182; PK-05;2;186,878386;Weighted Enrollment;NA;NA;11166,68511;9014,2;693,4;9707,6;NA;NA;1459,085112;NA;NA;2086812,091;0;0;0;0;0;287,3926794;199276,57;2590619,23;2243,867731;1066,343595;13862,5942;14928,9378;16388,02291;3062567,271;0
OH;2018-2019;000936;000936;Promise Academy;Promise Academy;3900562;390056205054;224; 09-12;4;NA;Weighted Enrollment;NA;NA;NA;6315,6;128,2;6443,8;NA;NA;NA;NA;NA;NA;0;0;0;0;0;279,6674889;35841,58;1766264,91;NA;NA;NA;NA;NA;NA;1
OH;2018-2019;048975;030890;Put-In-Bay Local;Put-In-Bay Elementary School;3904897;390489703465;41; PK-06;2;37,16398;Weighted Enrollment;NA;NA;33650,43635;27587,2;219,8;27807;NA;NA;5843,436354;NA;NA;1250584,144;0;0;0;0;0;39,71327246;8728,25;1095579,73;6244,271469;234,8577843;29479,61252;29714,4703;35557,90666;1321473,332;0
OH;2018-2019;048975;030908;Put-In-Bay Local;Put-In-Bay High School;3904897;390489703466;35; 07-12;4;33,820469;Weighted Enrollment;NA;NA;35389,10791;29429,2;216;29645,2;NA;NA;5743,907905;NA;NA;1196876,227;0;0;0;0;0;36,770069;7943,75;1082114,7;6244,853967;234,879948;31995,85139;32230,73134;37974,63924;1284320,109;0
OH;2018-2019;045880;030932;Pymatuning Valley Local;Pymatuning Valley High School;3904588;390458802374;312; 09-12;4;306,186902;Weighted Enrollment;NA;NA;12625,74582;11263,5;470,3;11733,8;NA;NA;891,9458223;NA;NA;3865837,999;0;0;0;0;0;351,8723808;165496,29;3963326,8;1025,03111;540,507412;12944,1422;13484,64961;14376,59544;4401925,218;0
