state;year;distid;schoolid;distname;schoolname;ncesdistid;ncesid;ncesenroll;gradespan;level;enroll_raw_CT;enrollmetric;pp_stloc_raw_CT;pp_fed_raw_CT;pp_total_raw_CT;schoolstloc_raw_CT;schoolfed_raw_CT;schooltot_raw_CT;countenroll;noaudit;nositecen;adfinvars;distflex;site_tot_raw_CT;pp_site_private_raw_CT;pp_cent_private_raw_CT;ppsitestloc_operational_CT;ppcentstloc_operational_CT;pptotstloc_operational_CT;schoolstloc_operational_CT;schooltot_operational_CT;flag_NERDS
CT;2018-2019;1030011;1031311;Norwalk School District;Rowayton School;0903090;090309000658;489; KG-05;2;489;October Count Day;18070;223;18322;8836230;109047;8945277;1;0;1;0;0;7102652;4;24;14403;3695;18098;8849922;8958969;0
CT;2018-2019;1030011;1032311;Norwalk School District;Silvermine Dual Language Magnet School;0903090;090309000659;493; KG-05;2;493;October Count Day;15804;684;16516;7791372;337212;8128584;1;0;1;0;0;6270849;4;24;12137;3695;15832;7805176;8142388;0
CT;2018-2019;1030011;1031411;Norwalk School District;Tracey Magnet School;0903090;090309000660;415; KG-05;2;415;October Count Day;17456;609;18096;7244240;252735;7496975;1;0;1;0;0;5934351;7;24;13792;3695;17487;7257105;7509840;0
CT;2018-2019;1030011;1035411;Norwalk School District;West Rocks Middle School;0903090;090309000661;675; 06-08;3;675;October Count Day;18064;503;18596;12193200;339525;12532725;1;0;1;0;0;9989810;4;24;14397;3695;18092;12212100;12551625;0
CT;2018-2019;1030011;1032411;Norwalk School District;Wolfpit School;0903090;090309000662;323; KG-05;2;323;October Count Day;19230;348;19607;6211290;112404;6323694;1;0;1;0;0;5106744;4;24;15563;3695;19258;6220334;6332738;0
CT;2018-2019;1040011;1040111;Norwich School District;Bishop School Early Learning Center;0903120;090312000663;175; PK-PK;1;175;October Count Day;11362;1249;12812;1988350;218575;2206925;1;0;1;0;0;1580644;89;112;7938;3625;11563;2023525;2242100;0
CT;2018-2019;1040011;1041411;Norwich School District;John B. Stanton School;0903120;090312000667;319; KG-05;2;319;October Count Day;14995;1570;16768;4783405;500830;5284235;1;0;1;0;0;4143362;91;112;11573;3625;15198;4848162;5348992;0
CT;2018-2019;1040011;1045111;Norwich School District;Kelly STEAM Magnet Middle School;0903120;090312000670;631; 06-08;3;631;October Count Day;16174;2153;18530;10205794;1358543;11564337;1;0;1;0;0;9307656;92;112;12753;3625;16378;10334518;11693061;0
CT;2018-2019;1040011;1042011;Norwich School District;Moriarty Magnet School;0903120;090312000668;413; KG-05;2;413;October Count Day;14838;1514;16554;6128094;625282;6753376;1;0;1;0;0;5276037;91;112;11416;3625;15041;6211933;6837215;0
CT;2018-2019;1040011;1040811;Norwich School District;Samuel Huntington School;0903120;090312000672;371; KG-05;2;372;October Count Day;15077;1474;16754;5608644;548328;6156972;1;0;1;0;0;4826407;91;112;11655;3625;15280;5684160;6232488;0
CT;2018-2019;1040011;1045211;Norwich School District;Teachers' Memorial Global Studies Magnet Middle School;0903120;090312000674;385; 06-08;3;385;October Count Day;16448;2901;19553;6332480;1116885;7449365;1;0;1;0;0;6072803;92;112;13027;3625;16652;6411020;7527905;0
CT;2018-2019;1040011;1041711;Norwich School District;Thomas W. Mahan School;0903120;090312000675;236; PK-05;2;236;October Count Day;16008;1613;17824;3777888;380668;4158556;1;0;1;0;0;3314486;92;112;12587;3625;16212;3826032;4206700;0
CT;2018-2019;1040011;1041911;Norwich School District;Uncas Elementary School;0903120;090312000676;266; KG-05;2;266;October Count Day;15935;1432;17570;4238710;380912;4619622;1;0;1;0;0;3668371;92;112;12514;3625;16139;4292974;4673886;0
CT;2018-2019;1040011;1041811;Norwich School District;Veterans' Memorial School;0903120;090312000677;298; KG-05;2;298;October Count Day;15418;3297;18919;4594564;982506;5577070;1;0;1;0;0;4511516;92;112;11997;3625;15622;4655356;5637862;0
CT;2018-2019;1040011;1041511;Norwich School District;Wequonnoc Magnet School;0903120;090312000678;259; KG-05;2;259;October Count Day;14469;1467;16139;3747471;379953;4127424;1;0;1;0;0;3201076;91;112;11047;3625;14672;3800048;4180001;0
CT;2018-2019;2630013;2635113;Odyssey Community School District;Odyssey Community School;0900009;090000900774;329; KG-08;3;329;October Count Day;13153;232;13531;4327337;76328;4403665;1;0;1;0;0;3915144;101;44;11668;1630;13298;4375042;4451370;0
CT;2018-2019;1060011;1060211;Old Saybrook School District;Kathleen E. Goodwin School;0903180;090318000681;317; PK-06;2;317;October Count Day;21551;520;22092;6831667;164840;6996507;1;0;1;0;0;5965228;1;21;18314;3259;21573;6838641;7003481;0
CT;2018-2019;1060011;1065211;Old Saybrook School District;Old Saybrook Middle School;0903180;090318000007;458; 05-08;3;458;October Count Day;19821;553;20396;9078018;253274;9331292;1;0;1;0;0;7841411;1;21;16584;3259;19843;9088094;9341368;0
CT;2018-2019;1060011;1066111;Old Saybrook School District;Old Saybrook Senior High School;0903180;090318000684;437; 09-12;4;437;October Count Day;21752;45;21819;9505624;19665;9525289;1;0;1;0;0;8103970;1;21;18515;3259;21774;9515238;9534903;0
CT;2018-2019;1070011;1070211;Orange School District;Mary L. Tracy School;0903210;090321001225;191; PK-KG;1;191;October Count Day;17273;852;18125;3299143;162732;3461875;1;0;1;0;0;2633182;0;0;12949;4324;17273;3299143;3461875;0
CT;2018-2019;1070011;1070511;Orange School District;Peck Place School;0903210;090321000687;340; 01-06;2;340;October Count Day;17632;234;17866;5994880;79560;6074440;1;0;1;0;0;4599192;0;0;13308;4324;17632;5994880;6074440;0
CT;2018-2019;1070011;1070311;Orange School District;Race Brook School;0903210;090321000688;356; 01-06;2;356;October Count Day;17267;273;17540;6147052;97188;6244240;1;0;1;0;0;4699599;0;0;12943;4324;17267;6147052;6244240;0
CT;2018-2019;1070011;1070411;Orange School District;Turkey Hill School;0903210;090321000689;293; 01-06;2;293;October Count Day;17660;249;17908;5174380;72957;5247337;1;0;1;0;0;3975973;0;0;13336;4324;17660;5174380;5247337;0
CT;2018-2019;1080011;1080111;Oxford School District;Oxford Center School;0903240;090324000691;386; 03-05;2;386;October Count Day;14147;501;14672;5460742;193386;5654128;1;0;1;0;0;4185535;0;24;10433;3738;14171;5470006;5663392;0
CT;2018-2019;1080011;1086011;Oxford School District;Oxford High School;0903240;090324001504;549; 09-12;4;549;October Count Day;18737;218;18980;10286613;119682;10406295;1;0;1;0;0;8317812;0;24;15023;3738;18761;10299789;10419471;0
CT;2018-2019;1080011;1085111;Oxford School District;Oxford Middle School;0903240;090324000690;483; 06-08;3;483;October Count Day;14957;250;15231;7224231;120750;7344981;1;0;1;0;0;5507443;0;24;11243;3738;14981;7235823;7356573;0
CT;2018-2019;1080011;1080311;Oxford School District;Quaker Farms School;0903240;090324000002;365; PK-02;2;365;October Count Day;17801;537;18362;6497365;196005;6693370;1;0;1;0;0;5304539;0;24;14087;3738;17825;6506125;6702130;0
CT;2018-2019;2830013;2835113;Park City Prep Charter School District;Park City Prep Charter School;0900033;090003301449;360; 05-08;3;360;October Count Day;12338;536;12922;4441680;192960;4634640;1;0;1;0;0;4284049;0;48;11610;776;12386;4458960;4651920;0
CT;2018-2019;1090011;1090111;Plainfield School District;Moosup Elementary School;0903270;090327000692;301; KG-03;2;301;October Count Day;14072;540;14613;4235672;162540;4398212;1;0;1;0;0;3546412;0;0;11271;2801;14072;4235672;4398212;0
CT;2018-2019;1090011;1095111;Plainfield School District;Plainfield Central School;0903270;090327000693;511; 06-08;3;511;October Count Day;14812;517;15330;7568932;264187;7833119;1;0;1;0;0;6387074;0;0;12011;2801;14812;7568932;7833119;0
CT;2018-2019;1090011;1096111;Plainfield School District;Plainfield High School;0903270;090327000695;625; 09-12;4;625;October Count Day;16991;325;17316;10619375;203125;10822500;1;0;1;0;0;9053176;0;0;14190;2801;16991;10619375;10822500;0
CT;2018-2019;1090011;1090311;Plainfield School District;Plainfield Memorial School;0903270;090327000696;314; 04-05;2;314;October Count Day;14206;517;14724;4460684;162338;4623022;1;0;1;0;0;3734403;0;0;11405;2801;14206;4460684;4623022;0
CT;2018-2019;1090011;1090411;Plainfield School District;Shepard Hill Elementary School;0903270;090327000047;420; PK-03;2;420;October Count Day;13012;574;13587;5465040;241080;5706120;1;0;1;0;0;4517610;0;0;10211;2801;13012;5465040;5706120;0
CT;2018-2019;1100011;1100411;Plainville School District;Frank T. Wheeler School;0903300;090330000699;311; PK-05;2;311;October Count Day;15213;408;15620;4731243;126888;4858131;1;0;1;0;0;4366033;0;0;13640;1573;15213;4731243;4858131;0
CT;2018-2019;1100011;1100211;Plainville School District;Linden Street School;0903300;090330000701;403; PK-05;2;403;October Count Day;14756;437;15192;5946668;176111;6122779;1;0;1;0;0;5485216;0;0;13183;1573;14756;5946668;6122779;0
CT;2018-2019;1100011;1100511;Plainville School District;Louis Toffolon School;0903300;090330000702;393; PK-05;2;393;October Count Day;15562;408;15969;6115866;160344;6276210;1;0;1;0;0;5654523;0;0;13989;1573;15562;6115866;6276210;0
CT;2018-2019;1100011;1105211;Plainville School District;Middle School of Plainville;0903300;090330000048;523; 06-08;3;523;October Count Day;17783;408;18190;9300509;213384;9513893;1;0;1;0;0;8686307;0;0;16210;1573;17783;9300509;9513893;0
CT;2018-2019;1100011;1106111;Plainville School District;Plainville High School;0903300;090330000703;701; 09-12;4;701;October Count Day;18253;449;18701;12795353;314749;13110102;1;0;1;0;0;12000938;0;0;16680;1573;18253;12795353;13110102;0
CT;2018-2019;1110011;1115111;Plymouth School District;Eli Terry Jr. Middle School;0903330;090333000705;354; 06-08;3;354;October Count Day;14840;181;15075;5253360;64074;5317434;1;0;1;0;0;3703651;0;54;10462;4432;14894;5272476;5336550;0
CT;2018-2019;1110011;1110411;Plymouth School District;Harry S. Fisher Elementary School;0903330;090333001521;337; KG-05;2;337;October Count Day;17979;181;18214;6058923;60997;6119920;1;0;1;0;0;4583427;0;54;13601;4432;18033;6077121;6138118;0
CT;2018-2019;1110011;1110211;Plymouth School District;Plymouth Center School;0903330;090333000706;314; PK-05;2;314;October Count Day;17455;210;17719;5480870;65940;5546810;1;0;1;0;0;4115313;0;54;13077;4432;17509;5497826;5563766;0
CT;2018-2019;1110011;1116111;Plymouth School District;Terryville High School;0903330;090333001199;414; 09-12;4;414;October Count Day;15496;808;16357;6415344;334512;6749856;1;0;1;0;0;4862075;0;54;11118;4432;15550;6437700;6772212;0
CT;2018-2019;1120011;1120111;Pomfret School District;Pomfret Community School;0903360;090336000709;379; PK-08;3;379;October Count Day;17604;629;18233;6671916;238391;6910307;1;0;1;0;0;5419318;0;0;13670;3934;17604;6671916;6910307;0
CT;2018-2019;1130011;1130511;Portland School District;Brownstone Intermediate School;0903390;090339001393;214; 05-06;2;214;October Count Day;17258;369;17647;3693212;78966;3772178;1;0;1;0;0;3269421;20;0;15048;2230;17278;3697492;3776458;0
CT;2018-2019;1130011;1130411;Portland School District;Gildersleeve School;0903390;090339000711;292; 02-04;2;293;October Count Day;14951;369;15341;4380643;108117;4488760;1;0;1;0;0;3800498;20;0;12741;2230;14971;4386503;4494620;0
CT;2018-2019;1130011;1136111;Portland School District;Portland High School;0903390;090339000712;391; 09-12;4;391;October Count Day;17124;369;17514;6695484;144279;6839763;1;0;1;0;0;5921338;20;0;14914;2230;17144;6703304;6847583;0
CT;2018-2019;1130011;1135111;Portland School District;Portland Middle School;0903390;090339000713;205; 07-08;3;205;October Count Day;15318;369;15708;3140190;75645;3215835;1;0;1;0;0;2734272;20;0;13108;2230;15338;3144290;3219935;0
CT;2018-2019;1130011;1130211;Portland School District;Valley View School;0903390;090339000714;211; PK-01;1;211;October Count Day;14852;369;15242;3133772;77859;3211631;1;0;1;0;0;2715994;20;0;12642;2230;14872;3137992;3215851;0
CT;2018-2019;1140011;1145111;Preston School District;Preston Plains School;0903420;090342000717;145; 06-08;3;145;October Count Day;18692;707;19399;2710340;102515;2812855;1;0;1;0;0;2278247;0;0;15005;3687;18692;2710340;2812855;0
CT;2018-2019;1140011;1140411;Preston School District;Preston Veterans' Memorial School;0903420;090342001466;295; PK-05;2;295;October Count Day;19255;306;19562;5680225;90270;5770495;1;0;1;0;0;4683016;0;0;15568;3687;19255;5680225;5770495;0
