state;year;distid;schoolid;distname;schoolname;ncesdistid;ncesid;ncesenroll;gradespan;level;enroll_raw_NY;enrollmetric_raw_NY;pp_stloc_raw_NY;pp_fed_raw_NY;pp_total_raw_NY;schoolfed_raw_NY;schoolstloc_raw_NY;schooltot_raw_NY;countenroll;noaudit;nositecen;adfinvars;distflex;distenroll_raw_NY;PK_raw_NY;PKdist_raw_NY;NUM_ELL_dist_raw_NY;NUM_ELL_raw_NY;NUM_SWD_raw_NY;NUM_SWD_dist_raw_NY;pp_total_operational_NY;pp_site_fed_raw_NY;pp_site_stloc_raw_NY;pp_site_raw_NY;pp_centshare_fed_raw_NY;pp_centshare_stloc_raw_NY;pp_centshare_raw_NY;distexclu_transport_raw_NY;distexclu_chartertuition_raw_NY;distexclu_otution_raw_NY;distexclu_debtservice_raw_NY;distexclu_ototal_raw_NY;distexclu_raw_NY;pp_classroomsalary_site_raw_NY;pp_oinstructsalary_site_raw_NY;pp_instruct_benefit_site_raw_NY;pp_pd_site_raw_NY;pp_instruction_site_raw_NY;pp_adminsalary_site_raw_NY;pp_adminbenefit_site_raw_NY;pp_oadmin_site_raw_NY;pp_admin_site_raw_NY;pp_osalary_site_raw_NY;pp_obenefit_site_raw_NY;ppnonpersonnel_site_raw_NY;pp_ototal_site_raw_NY;pp_fed_TI_site_raw_NY;pp_fed_TII_site_raw_NY;pp_fed_TIII_site_raw_NY;pp_fed_TIV_site_raw_NY;pp_IDEA_site_raw_NY;pp_sped_site_op_NY;pp_ell_site_op_NY;pp_ofed_site_raw_NY;pp_pupilservice_site_raw_NY;pp_communityschools_site_raw_NY;pp_BOCES_site_raw_NY;pp_prek_site_op_NY;pp_sped_site_raw_NY;pp_ell_site_raw_NY;pp_prek_site_raw_NY;pp_sped_centshare_op_NY;pp_ell_centshare_op_NY;pp_pupilservice_centshare_raw_NY;pp_commsch_centshare_raw_NY;pp_BOSCES_centshare_raw_NY;pp_preK_centshare_op_NY;pp_sped_centshare_raw_NY;pp_ell_centshare_raw_NY;pp_preK_centshare_raw_NY;ppclassrmslry_centshare_raw_NY;pp_oinstslry_centshare_raw_NY;pp_instbnfit_centshare_raw_NY;pp_pd_centshare_raw_NY;pp_instruction_centshare_raw_NY;pp_adminsalary_centshare_raw_NY;pp_adminbenefit_centshare_raw_NY;pp_oadmin_centshare_raw_NY;pp_admin_centshare_raw_NY;pp_osalary_centshare_raw_NY;pp_obenefit_centshare_raw_NY;ppnonpersonnel_centshare_raw_NY;pp_ototal_centshare_raw_NY;disttotwexclu_raw_NY;charterauthorizer_raw_NY;flag_NERDS
NY;2018-2019;26080106;0005;EAST IRONDEQUOIT CENTRAL SCHOOL DISTRICT;IVAN L GREEN PRIMARY SCHOOL;3609690;360969000745;424;PK- 02;2;423;October Count Day;17895,6875;1126,425293;19022,11328;476477,875;7569876;8046354;1;0;0;1;0;3114;70;118;147;26;34;303;19022,11328;896,3995361;8183,286133;9079,685547;230,0256958;9712,402344;9942,428711;5237198;412411;1789419;10673786;9666295;27779109;4888,153809;579,3498535;2140,635986;0;7608,139648;384,2907715;150,4586334;1,711583972;536,4609985;549,8274536;215,2695007;169,9905396;935,0874634;498,0874634;127,5981064;0;0;270,7139587;1263,926758;101,5815582;0;623,1914673;0;18,39479828;0;15724,73535;1652,653809;0;1698,272583;32,29415512;492,3872681;0;2034,736694;48,96660233;17453,53516;684,1088257;1292,220337;141,9360962;642,8815308;307,2716675;0;1092,089233;1636,923584;640,8882446;6,228965759;2284,040771;43,33301163;16,96563911;6505,999512;6566,29834;119155632;NA;1
NY;2018-2019;26080106;0003;EAST IRONDEQUOIT CENTRAL SCHOOL DISTRICT;LAURELTON-PARDEE INTERMEDIATE SCHOOL;3609690;360969000742;338;03- 05;2;337;October Count Day;20024,5;231,1651611;20255,66602;77902,65625;6748256,5;6826159,5;1;0;0;1;0;3114;0;118;147;13;21;303;20255,66602;1,139465928;10312,09766;10313,2373;230,0256958;9712,402344;9942,428711;5237198;412411;1789419;10673786;9666295;27779109;5268,638184;809,4866333;2379,709229;0;8457,833984;508,2017822;198,9703217;5,462907791;712,6350098;597,3946533;233,890213;311,4807129;1142,765625;1,139465928;0;0;0;0;1084,18689;130,9703217;0;843,90802;0;11,46884251;0;17398,61914;3395,153809;NA;1698,272583;32,29415512;492,3872681;0;2034,736694;48,96660233;17453,53516;684,1088257;1292,220337;141,9360962;642,8815308;307,2716675;0;1092,089233;1636,923584;640,8882446;6,228965759;2284,040771;43,33301163;16,96563911;6505,999512;6566,29834;119155632;NA;1
NY;2018-2019;58050303;0001;EAST ISLIP UNION FREE SCHOOL DISTRICT;CONNETQUOT ELEMENTARY SCHOOL;3609720;360972000746;341;PK- 02;2;341;October Count Day;26411,20313;317,8709717;26729,07422;108394;9006220;9114614;1;0;0;1;0;3724;0;81;77;18;58;574;26729,07422;317,8709717;19899,12891;20217;0;6512,074219;6512,074219;5081845.34;15866;1178746.94;6346390.65;13171757.04;25794605,97;11530,74902;0;3851,727295;0;15382,47559;1219,310303;407,2979736;4,058680534;1630,666992;1873,652344;625,8741455;704,3312988;3203,857666;25,14076233;20,55718422;0,991202354;1,920821071;256,7565918;2915,346924;355,023468;12,5043993;298,3302307;0;62,71011734;0;17140,22852;6725,722168;NA;0;0;301,5061951;0;793,6957397;0;0;0;0;0;120,5944519;40,2833252;0;160,8777771;1617,259766;540,2288818;295,8353577;2453,323975;0;1897,732788;2000,139648;3897,872314;146993488;NA;0
NY;2018-2019;58050303;0006;EAST ISLIP UNION FREE SCHOOL DISTRICT;EAST ISLIP HIGH SCHOOL;3609720;360972000747;1205;09- 12;4;1205;October Count Day;24890,4375;317,8705444;25208,30859;383034;29992978;30376012;1;0;0;1;0;3724;0;81;77;14;165;574;25208,30859;317,8705444;18378,36328;18696,23242;0;6512,074219;6512,074219;5081845.34;15866;1178746.94;6346390.65;13171757.04;25794605,97;10172,87695;1012,557312;3736,378662;0;14921,81348;1124,636719;375,6732788;11,52914524;1511,839233;1068,007446;356,7568359;837,8162842;2262,580566;25,13941956;20,55767632;0,990041494;1,921161771;256,7576904;2340,20166;117,8091278;12,50456429;1511,540405;0;63,29296112;0;17090,56445;10140;NA;0;0;301,5061951;0;793,6957397;0;0;0;0;0;120,5944519;40,2833252;0;160,8777771;1617,259766;540,2288818;295,8353577;2453,323975;0;1897,732788;2000,139648;3897,872314;146993488;NA;0
NY;2018-2019;58050303;0008;EAST ISLIP UNION FREE SCHOOL DISTRICT;EAST ISLIP MIDDLE SCHOOL;3609720;360972000750;880;06- 08;3;880;October Count Day;27593,1582;317,8704529;27911,0293;279726;24281980;24561706;1;0;0;1;0;3724;0;81;77;18;150;574;27911,0293;317,8704529;21081,08398;21398,95508;0;6512,074219;6512,074219;5081845.34;15866;1178746.94;6346390.65;13171757.04;25794605,97;12023,28809;646,6420288;4232,258789;0;16902,18945;1435,703979;479,5820618;5,035431862;1920,321533;1359,91626;454,2659302;762,2619629;2576,444092;25,13977242;20,55795479;0,989772737;1,921590924;256,7568054;3194,043945;160,7261353;12,50454521;1122,799438;0;62,71012497;0;18738,39063;7857,722168;NA;0;0;301,5061951;0;793,6957397;0;0;0;0;0;120,5944519;40,2833252;0;160,8777771;1617,259766;540,2288818;295,8353577;2453,323975;0;1897,732788;2000,139648;3897,872314;146993488;NA;0
NY;2018-2019;58050303;0003;EAST ISLIP UNION FREE SCHOOL DISTRICT;JOHN F KENNEDY ELEMENTARY SCHOOL;3609720;360972000751;448;03- 05;2;448;October Count Day;25669,17578;317,8683167;25987,04492;142405;11499791;11642196;1;0;0;1;0;3724;0;81;77;8;73;574;25987,04492;317,8683167;19157,10156;19474,96875;0;6512,074219;6512,074219;5081845.34;15866;1178746.94;6346390.65;13171757.04;25794605,97;11660,51465;17,1970768;3900,818604;0;15578,53027;974,5159912;325,5269775;6,364084721;1306,406982;1435,819214;479,6205444;674,5925293;2590,032227;25,1383934;20,5580349;0,988839269;1,921875;256,7566833;3028,405762;310,4754333;12,50446415;264,761261;0;62,7101326;0;18585,2832;17386,625;NA;0;0;301,5061951;0;793,6957397;0;0;0;0;0;120,5944519;40,2833252;0;160,8777771;1617,259766;540,2288818;295,8353577;2453,323975;0;1897,732788;2000,139648;3897,872314;146993488;NA;0
NY;2018-2019;58050303;0007;EAST ISLIP UNION FREE SCHOOL DISTRICT;RUTH C KINNEY ELEMENTARY SCHOOL;3609720;360972000752;389;03- 05;2;388;October Count Day;24240,69531;317,8711243;24558,56641;123334;9405390;9528724;1;0;0;1;0;3724;0;81;77;15;59;574;24558,56641;317,8711243;17728,62109;18046,49219;0;6512,074219;6512,074219;5081845.34;15866;1178746.94;6346390.65;13171757.04;25794605,97;10342,2207;19,50257683;3461,226318;0;13822,9502;1096,525879;366,2831116;7,66724205;1470,476196;1584,177124;529,1779785;639,7115479;2753,06665;25,13917542;20,55670166;0,989690721;1,922680378;256,7577209;2371,886719;164,0592804;12,50515461;590,5578613;0;62,71012878;0;15598,16992;4243,666504;NA;0;0;301,5061951;0;793,6957397;0;0;0;0;0;120,5944519;40,2833252;0;160,8777771;1617,259766;540,2288818;295,8353577;2453,323975;0;1897,732788;2000,139648;3897,872314;146993488;NA;0
NY;2018-2019;58050303;0004;EAST ISLIP UNION FREE SCHOOL DISTRICT;TIMBER POINT ELEMENTARY SCHOOL;3609720;360972000753;381;KG- 02;2;381;October Count Day;25019,50977;317,8687744;25337,37891;121108;9532433;9653541;1;0;0;1;0;3724;0;81;77;4;69;574;25337,37891;317,8687744;18507,43555;18825,30469;0;6512,074219;6512,074219;5081845.34;15866;1178746.94;6346390.65;13171757.04;25794605,97;11120,05957;0;3714,540771;0;14834,60059;1188,604614;397,0410461;8,136483192;1593,782104;1259,194946;420,6210327;717,1062012;2396,922119;25,13910675;20,55905533;0,989501297;1,92125988;256,7559204;1477,662354;60,43275452;12,50393677;511,0083923;0;62,7101326;0;8159,265625;5756,220215;NA;0;0;301,5061951;0;793,6957397;0;0;0;0;0;120,5944519;40,2833252;0;160,8777771;1617,259766;540,2288818;295,8353577;2453,323975;0;1897,732788;2000,139648;3897,872314;146993488;NA;0
NY;2018-2019;28020303;0001;EAST MEADOW UNION FREE SCHOOL DISTRICT;BARNUM WOODS SCHOOL;3609840;360984000754;759;KG- 05;2;759;October Count Day;25480,75;400,6650085;25881,41406;304104,75;19339890;19643994;1;0;0;1;0;7136;0;0;267;41;63;874;25881,41406;355,0184326;18913,23633;19268,25391;45,64657974;6567,514648;6613,161133;10632035;0;0;5485027;12436352;28553414;9885,893555;1199,279297;3736,259521;4,400527;14825,83301;405,2806396;136,599472;7,166007996;549,0461426;507,0500793;170,9011841;3215,424316;3893,375488;89,43741608;8,322793007;0,380764157;0,898550749;239,1198883;3170,260986;0;16,85902596;1148,515137;0;8,524374008;0;38194,09375;0;NA;18,30086899;0;635,5223999;0;534,1311646;0;149,4221954;0;NA;558,3533936;721,1359253;431,2521057;4,883267879;1715,624756;1381,192871;465,5314026;85,11463165;1931,838867;11,17684937;1365,321045;1589,199829;2965,697754;242890400;NA;0
NY;2018-2019;28020303;0002;EAST MEADOW UNION FREE SCHOOL DISTRICT;BOWLING GREEN SCHOOL;3609840;360984000755;833;KG- 05;2;833;October Count Day;23835,06641;369,12677;24204,19336;307482,5938;19854612;20162094;1;0;0;1;0;7136;0;0;267;53;140;874;24204,19336;323,4801941;17267,55273;17591,0332;45,64657974;6567,514648;6613,161133;10632035;0;0;5485027;12436352;28553414;9007,6875;1092,745483;3404,353027;2,839135647;13507,625;369,2809143;124,4657898;3,702280998;497,4489746;462,0191956;155,7238922;2968,216064;3585,959229;81,49219513;7,583433151;0,346938789;0,818727493;217,8775482;2888,644775;0;15,36134434;1046,529419;0;7,768307209;0;17187,43555;0;NA;18,30086899;0;635,5223999;0;534,1311646;0;149,4221954;0;NA;558,3533936;721,1359253;431,2521057;4,883267879;1715,624756;1381,192871;465,5314026;85,11463165;1931,838867;11,17684937;1365,321045;1589,199829;2965,697754;242890400;NA;0
NY;2018-2019;28020303;0008;EAST MEADOW UNION FREE SCHOOL DISTRICT;CLARKE MIDDLE SCHOOL;3609840;360984000106;625;06- 08;3;625;October Count Day;30728,94531;476,7809753;31205,72656;297988,125;19205590;19503580;1;0;0;1;0;7136;0;0;267;15;101;874;31205,72656;431,1343994;24161,42969;24592,5625;45,64657974;6567,514648;6613,161133;10632035;0;0;5485027;12436352;28553414;12005,42578;2356,622314;4840,730957;1,611199975;19204,39063;492,1712036;165,8863983;5,964799881;664,0223999;615,7647705;207,5440063;3900,841553;4724,150391;108,6128006;10,10719967;0,462399989;1,091199994;290,387207;3849,964844;0;20,47360039;1444,377563;0;10,35200024;0;23824,03906;0;NA;18,30086899;0;635,5223999;0;534,1311646;0;149,4221954;0;NA;558,3533936;721,1359253;431,2521057;4,883267879;1715,624756;1381,192871;465,5314026;85,11463165;1931,838867;11,17684937;1365,321045;1589,199829;2965,697754;242890400;NA;0
NY;2018-2019;28020303;0011;EAST MEADOW UNION FREE SCHOOL DISTRICT;EAST MEADOW HIGH SCHOOL;3609840;360984000756;1446;09- 12;4;1448;October Count Day;19009,34766;231,7370453;19241,08398;335555,25;27525534;27861090;1;0;0;1;0;7136;0;0;267;33;162;874;19241,08398;186,0904694;12441,83203;12627,92285;45,64657974;6567,514648;6613,161133;10632035;0;0;5485027;12436352;28553414;6008,084961;1540,751343;2544,336914;2,313535929;10095,4873;212,4288635;71,59944916;2,720303774;286,7486267;322,2486267;108,6139526;1814,824585;2245,687256;46,88052368;4,362568855;0,199585631;0,470994473;125,3397827;1661,745117;0;8,837016106;660,489624;0;4,467541218;0;14853,12988;0;NA;18,30086899;0;635,5223999;0;534,1311646;0;149,4221954;0;NA;558,3533936;721,1359253;431,2521057;4,883267879;1715,624756;1381,192871;465,5314026;85,11463165;1931,838867;11,17684937;1365,321045;1589,199829;2965,697754;242890400;NA;0
NY;2018-2019;28020303;0003;EAST MEADOW UNION FREE SCHOOL DISTRICT;MCVEY ELEMENTARY SCHOOL;3609840;360984000758;690;KG- 05;2;690;October Count Day;27357,00391;436,1668701;27793,16992;300955,1563;18876334;19177288;1;0;0;1;0;7136;0;0;267;46;61;874;27793,16992;390,5202942;20789,49023;21180,00977;45,64657974;6567,514648;6613,161133;10632035;0;0;5485027;12436352;28553414;10874,47949;1319,207275;4109,885742;3,778260946;16307,35059;445,8043518;150,2579651;1,976811647;598,0391235;557,7579956;187,9927521;3528,869629;4274,620117;98,38115692;9,155072212;0,418840587;0,988405824;263,0318909;3487,286865;0;18,5449276;1263,366699;0;9,376811981;0;39446,35938;0;NA;18,30086899;0;635,5223999;0;534,1311646;0;149,4221954;0;NA;558,3533936;721,1359253;431,2521057;4,883267879;1715,624756;1381,192871;465,5314026;85,11463165;1931,838867;11,17684937;1365,321045;1589,199829;2965,697754;242890400;NA;0
NY;2018-2019;28020303;0012;EAST MEADOW UNION FREE SCHOOL DISTRICT;MEADOWBROOK ELEMENTARY SCHOOL;3609840;360984000759;415;KG- 05;2;415;October Count Day;41079,97656;694,9453735;41774,92188;288402,3125;17048190;17336592;1;0;0;1;0;7136;0;0;267;27;96;874;41774,92188;649,2987671;34512,46094;35161,76172;45,64657974;6567,514648;6613,161133;10632035;0;0;5485027;12436352;28553414;18080,46094;2193,383057;6833,303711;5,361445904;27112,50781;741,2216797;249,8289185;7,742168903;998,7927856;927,3566284;312,5662537;5810,537109;7050,460449;163,5735016;15,22168636;0,696385562;1,643373489;437,3301086;5798,139648;0;30,83373451;2100,537354;0;15,5903616;0;25064,875;0;NA;18,30086899;0;635,5223999;0;534,1311646;0;149,4221954;0;NA;558,3533936;721,1359253;431,2521057;4,883267879;1715,624756;1381,192871;465,5314026;85,11463165;1931,838867;11,17684937;1365,321045;1589,199829;2965,697754;242890400;NA;0
NY;2018-2019;28020303;0006;EAST MEADOW UNION FREE SCHOOL DISTRICT;PARKWAY SCHOOL;3609840;360984000760;492;KG- 05;2;492;October Count Day;35719,46094;593,3275146;36312,78906;291917,125;17573976;17865892;1;0;0;1;0;7136;0;0;267;25;43;874;36312,78906;547,6809082;29151,94727;29699,62891;45,64657974;6567,514648;6613,161133;10632035;0;0;5485027;12436352;28553414;15250,79492;1850,109741;5763,86377;3,709349632;22868,47852;625,2154541;210,7296753;6,443089485;842,3881836;782,2215576;263,6483765;4942,89209;5988,762207;137,9735718;12,83943081;0,58739835;1,386178851;368,8861694;4890,70752;0;26,00813103;1771,794678;0;13,15040684;0;55958,78906;0;NA;18,30086899;0;635,5223999;0;534,1311646;0;149,4221954;0;NA;558,3533936;721,1359253;431,2521057;4,883267879;1715,624756;1381,192871;465,5314026;85,11463165;1931,838867;11,17684937;1365,321045;1589,199829;2965,697754;242890400;NA;0
NY;2018-2019;28020303;0010;EAST MEADOW UNION FREE SCHOOL DISTRICT;W TRESPER CLARKE HIGH SCHOOL;3609840;360984000761;763;09- 12;4;769;October Count Day;27581,84766;396,0484009;27977,89648;304561,2188;21210442;21515002;1;0;0;1;0;7136;0;0;267;0;74;874;27977,89648;350,401825;21014,33398;21364,73633;45,64657974;6567,514648;6613,161133;10632035;0;0;5485027;12436352;28553414;9757,335938;2901,187256;4266,558105;2,768530607;16927,84961;400,0090942;134,8231506;0,763328969;535,5955811;500,4590454;168,6800995;3232,1521;3901,29126;88,27438354;8,214564323;0,375812739;0,886866033;236,0104065;3129,035156;0;16,63979149;1214,078003;0;8,413523674;0;32516,59375;NA;NA;18,30086899;0;635,5223999;0;534,1311646;0;149,4221954;0;NA;558,3533936;721,1359253;431,2521057;4,883267879;1715,624756;1381,192871;465,5314026;85,11463165;1931,838867;11,17684937;1365,321045;1589,199829;2965,697754;242890400;NA;0
NY;2018-2019;28020303;0009;EAST MEADOW UNION FREE SCHOOL DISTRICT;WOODLAND MIDDLE SCHOOL;3609840;360984000762;1105;06- 08;3;1105;October Count Day;20269,81641;289,500885;20559,31641;319898,4688;22398148;22718044;1;0;0;1;0;7136;0;0;267;27;134;874;20559,31641;243,8542938;13702,30176;13946,15527;45,64657974;6567,514648;6613,161133;10632035;0;0;5485027;12436352;28553414;6790,398926;1332,932983;2737,970947;2,483258009;10863,78613;278,3773804;93,82714844;4,747511387;376,9520264;348,2832642;117,3891373;2239,744873;2705,417236;61,43257904;5,716742039;0,261538476;0,617194593;164,2461548;2177,829834;0;11,58009052;827,3520508;0;5,855203629;0;17958,9707;0;NA;18,30086899;0;635,5223999;0;534,1311646;0;149,4221954;0;NA;558,3533936;721,1359253;431,2521057;4,883267879;1715,624756;1381,192871;465,5314026;85,11463165;1931,838867;11,17684937;1365,321045;1589,199829;2965,697754;242890400;NA;0
NY;2018-2019;58023402;0002;EAST MORICHES UNION FREE SCHOOL DISTRICT;EAST MORICHES ELEMENTARY SCHOOL;3609870;360987005745;372;PK- 04;2;372;October Count Day;81,09140015;815,2392578;896,3306885;303269;30166;8092313,5;1;0;0;1;0;737;0;24;25;16;60;100;21753,53125;815,2392578;81,09140015;896,3306274;0;0;2836,390869;1202773;37126;8857102;1471624;0;11568625;9705,811523;387,3951721;5645,139648;0;15738,34668;319,7688293;178,8467712;0;498,6156006;1119,440918;493,5484009;1067,188232;2680,17749;169,5457001;37,56182861;0;26,88171959;439,1989136;4193,822754;194,6747284;142,0510712;741,9435425;0;14,08064556;0;26001,69922;4526,1875;NA;0;0;0;0;0;0;0;0;0;0;446,5020447;0;0;446,5020447;895,5440674;0;0;895,5440674;0;0;1494,344604;1494,344604;23470684;NA;1
NY;2018-2019;58023402;0001;EAST MORICHES UNION FREE SCHOOL DISTRICT;EAST MORICHES SCHOOL;3609870;360987000763;340;05- 08;3;341;October Count Day;0;0;0;0;0;5407938,5;1;0;0;1;0;737;0;24;25;9;40;100;15859,05664;0;0;0;0;0;2836,390869;1202773;37126;8857102;1471624;0;11568625;6217,501465;800,3988037;3925,184814;0;10943,08496;490,2727356;274,2140808;0;764,4868164;199,712616;538,4164429;576,9647827;1315,093872;0;0;0;0;0;4575,079102;212,3724365;0;809,3929443;0;15,62463379;0;39002,55078;8046,555664;NA;0;0;0;0;0;0;0;0;0;0;446,5020447;0;0;446,5020447;895,5440674;0;0;895,5440674;0;0;1494,344604;1494,344604;23470684;NA;1
NY;2018-2019;58091702;0001;EAST QUOGUE UNION FREE SCHOOL DISTRICT;EAST QUOGUE SCHOOL;3609900;360990000764;384;KG- 06;2;384;October Count Day;29946,21289;446,5625;30392,77539;171480;11499346;11670826;1;0;0;1;0;384;0;0;77;77;46;46;30392,77539;446,5625;21523,62695;21970,18945;0;8422,585938;8306,046875;1249853;36158;10345465;611224;524795;12767495;12230,45313;358,8489685;4431,955566;36,45833206;17057,7168;680,151062;239,4401093;5,7265625;925,317688;1079,828125;380,143219;2527,184814;3987,15625;165,4427032;15,15625;0;20,97395897;244,9895782;5279,773438;641,291687;0;573,125;0;0;189,84375;44074,62891;3198,129883;NA;0;0;0;0;1727,773438;0;0;0;NA;696,369812;245,1510468;0;80,08072662;1021,601563;1704,742188;600,140625;52,6328125;2357,515625;0;964,4661255;3962,463623;4926,929688;37205816;NA;0
NY;2018-2019;50040206;0013;EAST RAMAPO CENTRAL SCHOOL DISTRICT (SPRING VALLEY);CHESTNUT RIDGE MIDDLE SCHOOL;3627810;362781003781;556;07- 08;3;556;October Count Day;22115,46094;2280,501221;24395,96289;1267958,75;12296197;13564155;1;0;0;1;0;10625;0;1791;3262;151;164;1610;24395,96289;1894,980225;17677,51563;19572,49609;385,5210266;4437,945801;4823,466797;38263608;44957.65;7449463;2259178.45;58385688;106402895,1;10067,40137;1526,46228;4039,418945;149,7967682;15783,0791;835,5036011;288,0413818;0,83453238;1124,379517;1556,383057;541,8884888;566,7661743;2665,037842;492,0467529;39,78956985;23,07553864;0;823,2410278;4055,068359;657,8525391;516,8273315;1648,467651;119,3291397;0;0;13747,6709;2422,291504;NA;0;0;0;0;267,7621765;508,6534729;0;0;3017,556152;0;0;0;0;0;1126,372192;392,1574707;1,785235763;1520,314941;11,51840019;4,010258675;3287,623535;3303,1521;414759136;NA;0
NY;2018-2019;50040206;0006;EAST RAMAPO CENTRAL SCHOOL DISTRICT (SPRING VALLEY);EAST RAMAPO EARLY CHILDHOOD CENTER AT KAKIAT;3627810;362781006098;375;KG- KG;1;373;October Count Day;16222,07422;1939,39502;18161,46875;723394,375;6050834;6774228;1;0;0;1;0;10625;0;1791;3262;162;46;1610;18161,46875;1553,874023;11784,12891;13338,00293;385,5210266;4437,945801;4823,466797;38263608;44957.65;7449463;2259178.45;58385688;106402895,1;7940,431641;591,3887329;2972,895508;145,3887329;11650,10449;650,3244019;223,9571075;2,654155493;876,9356689;307,8847046;106,8579102;396,2198486;810,9624634;1026,892822;37,64343262;21,83109856;0;316,0804138;1275,160889;853,5629883;151,4262695;650,7426147;0;0;0;10339,8916;1965,30249;NA;0;0;0;0;267,7621765;508,6534729;0;0;3017,556152;0;0;0;0;0;1126,372192;392,1574707;1,785235763;1520,314941;11,51840019;4,010258675;3287,623535;3303,1521;414759136;NA;0
NY;2018-2019;50040206;0023;EAST RAMAPO CENTRAL SCHOOL DISTRICT (SPRING VALLEY);ELDORADO ELEMENTARY SCHOOL;3627810;362781003768;482;04- 06;2;482;October Count Day;18599,36523;2216,703613;20816,06836;1068451,125;8964894;10033345;1;0;0;1;0;10625;0;1791;3262;223;73;1610;20816,06836;1831,182617;14161,41895;15992,60156;385,5210266;4437,945801;4823,466797;38263608;44957.65;7449463;2259178.45;58385688;106402895,1;9686,164063;590,6431274;3577,970947;155,7821503;14010,56055;520,6514282;181,2697144;2,012448072;703,9335938;632,2987671;220,1390076;425,6701355;1278,10791;1087,228271;40,33402634;23,39211655;0;517,979248;2714,67627;630,0435791;162,2489624;398,3236389;100,3360977;0;0;17924,30078;1361,798218;NA;0;0;0;0;267,7621765;508,6534729;0;0;3017,556152;0;0;0;0;0;1126,372192;392,1574707;1,785235763;1520,314941;11,51840019;4,010258675;3287,623535;3303,1521;414759136;NA;0
NY;2018-2019;50040206;0016;EAST RAMAPO CENTRAL SCHOOL DISTRICT (SPRING VALLEY);ELMWOOD ELEMENTARY SCHOOL;3627810;362781003769;527;KG- 06;2;527;October Count Day;18052,35547;2363,293457;20415,64844;1245455,625;9513592;10759047;1;0;0;1;0;10625;0;1791;3262;243;94;1610;20415,64844;1977,772339;13614,41016;15592,18262;385,5210266;4437,945801;4823,466797;38263608;44957.65;7449463;2259178.45;58385688;106402895,1;8661,237305;573,1651001;3089,829102;530,9943237;12855,22559;481,0967712;167,4971466;1,840607166;650,4345093;1251,358643;418,7039795;416,459198;2086,521729;1087,943115;39,22201157;212,500946;0;480,3301697;3329,605225;721,4136353;157,7760925;328,1954346;97,1024704;0;0;18667,04297;1564,547363;NA;0;0;0;0;267,7621765;508,6534729;0;0;3017,556152;0;0;0;0;0;1126,372192;392,1574707;1,785235763;1520,314941;11,51840019;4,010258675;3287,623535;3303,1521;414759136;NA;0
NY;2018-2019;50040206;0001;EAST RAMAPO CENTRAL SCHOOL DISTRICT (SPRING VALLEY);FLEETWOOD ELEMENTARY SCHOOL;3627810;362781003770;550;KG- 03;2;551;October Count Day;16212,57617;2339,297852;18551,875;1288953,125;8933129;10222083;1;0;0;1;0;10625;0;1791;3262;281;51;1610;18551,875;1953,776733;11774,62988;13728,40625;385,5210266;4437,945801;4823,466797;38263608;44957.65;7449463;2259178.45;58385688;106402895,1;8575,786133;450,0798645;2884,892822;474,0526428;12384,81152;275,0235901;95,75317383;1,778584361;372,5553589;416,4264832;144,9836731;409,6297607;971,039917;1460,871094;40,01451874;23,20689583;0;268,72052;1243,869385;2571,39209;160,9636993;208,0980072;62,58076096;0;0;13438,66699;5042,124512;NA;0;0;0;0;267,7621765;508,6534729;0;0;3017,556152;0;0;0;0;0;1126,372192;392,1574707;1,785235763;1520,314941;11,51840019;4,010258675;3287,623535;3303,1521;414759136;NA;0
NY;2018-2019;50040206;0002;EAST RAMAPO CENTRAL SCHOOL DISTRICT (SPRING VALLEY);GRANDVIEW ELEMENTARY SCHOOL;3627810;362781003771;507;KG- 03;2;507;October Count Day;16468,75;2382,227051;18850,97656;1207789,125;8349656,5;9557445;1;0;0;1;0;10625;0;1791;3262;231;75;1610;18850,97656;1996,706055;12030,80469;14027,51074;385,5210266;4437,945801;4823,466797;38263608;44957.65;7449463;2259178.45;58385688;106402895,1;7468,337402;1364,877686;2955,37085;520,2780762;12308,86426;515,0789185;177,3885651;1,932938814;694,4003906;436,0571899;151,8165741;436,3727722;1024,246582;1011,175537;0;420,0887451;0;389,848114;1838,248535;2462,826416;175,593689;299,7889404;63,08875656;0;0;12426,55957;5405,424316;NA;0;0;0;0;267,7621765;508,6534729;0;0;3017,556152;0;0;0;0;0;1126,372192;392,1574707;1,785235763;1520,314941;11,51840019;4,010258675;3287,623535;3303,1521;414759136;NA;0
